(千円),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
ALL,11月,12月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,差額,,,,,,,,3,Mar,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",36,38,42.1042833333333,41.77387,40.0491666666666,40.9951266666666,44.2874433333333,43.22226,43.1570433333333,43.9843533333333,43.31716,43.8648166666666,41.8773366666666,,,,,,,,,,,,,,,,,,
前月比_売上,1.05,1.02,0,1.3221771659807473,0.7853955363987604,0.9445035340117782,1.095077334858274,1.132535802674623,1.0553453364812957,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_粗利,1.055,1.062,0,1.4042356057774457,0.8934638047118664,0.9278076179513219,1.0329938912326366,1.1387173554807437,0.9570552777613428,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_人件費,1.039,1.045,0,0.9807426215523743,1.037636119167689,1.000323330346328,1.0634585956815923,1.0370181372728142,0.8720430875730515,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),0.88,1.36,0,1.2745910923704136,1.077978824051131,1.0849226915566124,0.8541232439328401,1.0455817567114034,0.9079877609711313,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PG App,11月,12月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,差額,,,,,,,,,,,,,,,,,
売上高,121100,112596,99767.674,118109.416,94643.509,95502.693,102484.18,98685.978,80351,0,0,0,0,18341.742,,,,,,,,,,,,,,,,,
原価,25497,29259,27601.269,39656.807,35993.452,35831.234,45582.823,35291.228,15672.448,0,0,0,0,12055.538,,,,,,,,,,,,,,,,,
粗利,95603,83337,72166.405,78452.609,58650.05700000001,59671.459,56901.356999999996,63394.75,64678.551999999996,0,0,0,0,6286.203999999998,,,,,,,,,,,,,,,,,
人件費,8806,8357,7956.047399999986,7758.4989,10319.966900000001,10074.559899999986,9631.799,8560.4545,8155.284499999999,0,0,0,0,-197.54849999998623,-0.024829980273871493,,,,,,,,,,,,,,,,
その他販管費,84482,59574,54882.02643446044,52335.52663587955,40373.29719304815,44221.8428311121,41601.12439220275,46335.43791921773,49655.43629469345,0,0,0,0,-2546.4997985808877,-0.04639952210259386,,,,,,,,,,,,,,,,
管理部門コスト,8878,13145,4886.810530093426,4591.009634821714,6381.179842294133,8825.778338671547,7860.405977537089,8375.416334014957,7830.42832364983,0,0,0,0,-295.80089527171185,,,,,,,,,,,,,,,,,
エンジニアコスト,3696,3050,4092.3311166605504,3301.341359885063,3370.5524766133817,3612.4351406731844,3799.5118054012496,3307.506074911664,3189.860137099045,0,0,0,0,-790.9897567754874,,,,,,,,,,,,,,,,,
営業利益,-10258,-788,349.1895187855989,10466.232469413677,-1794.93941195566,-7063.157210456819,-5991.484175141093,-3184.0648281443573,-4152.457255442336,0,0,0,0,10117.042950628078,,,,,,,,,,,,,,,,,
粗利率,0.789,0.74,0.7233445674998897,0.664236702347254,0.6196944472969615,0.6248144123014416,0.5552208838476339,0.6423886278960522,0.8049501810805092,0,0,0,0,,,,,,,,,,,,,,,,,,
営業利益率,-0.085,-0.007,0.0035000266597936215,0.08861471696222491,-0.018965266936115607,-0.07395767583702398,-0.05846252733974252,-0.0322646123864158,-0.0516789741937541,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり粗利益,5617,5345,5226.761769128896,5686.011355216428,3309.9907444509035,3403.76553627629,3215.486540298114,3761.2609850969025,4383.512527312879,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり営業利益,-603,-51,25.290582605148266,758.5613458364533,-101.29969422575977,-402.89497681386166,-338.5778079347973,-188.91310103941802,-281.42788970233494,0,0,0,0,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",17,16,13.8070966666666,13.7974766666666,17.7191,17.5310133333333,17.6960333333333,16.8546533333333,14.7549599999999,14.9454966666666,14.8795933333333,17.0169333333333,16.97817,,,,,,,,,,,,,,,,,,
前月比_売上,1.254,0.93,0,1.183844538662894,0.8013206076643373,1.0090781080401403,1.0731025145018684,0.9629386506288093,0.8142088838598731,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_粗利,1.295,0.872,0,1.0871070687253992,0.7475858068659006,1.0174151919409047,0.9535774380847634,1.1141166633337058,1.0202509198316894,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_人件費,0.929,0.949,0,0.9751700197261285,1.3301499469182114,0.9762201756674224,0.9560515889135777,0.8887700521989712,0.9526695691215926,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),1.577,0.705,0,0.9536004778974061,0.7714319466763429,1.0953240360741858,0.9407370143094634,1.1138025377002148,1.0716513865966668,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG,11月,12月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,差額,,,,,,,,,,,,,,,,,
売上高,255755,340623,253960.58056111066,186855.35301314,103589.10406207167,92098.90965239657,284443.8646053423,60959.383854266904,50310.216707567844,0,0,0,0,-67105.22754797066,,,,,,,,,,,,,,,,,
原価,179816,243924,196753.58408667927,131375.2515681178,71639.72443180073,61345.97408601644,215388.28575710178,41814.450238455065,38627.853024159645,0,0,0,0,-65378.33251856148,,,,,,,,,,,,,,,,,
粗利,75940,96699,57206.99647443139,55480.101445022214,31949.379630270938,30752.935566380133,69055.57884824055,19144.93361581184,11682.363683408199,0,0,0,0,-1726.8950294091774,,,,,,,,,,,,,,,,,
人件費,3932,4463,4305.872,4483.656,4464.374000000001,4139.34,2953.362,2971.184,2588.792999999985,0,0,0,0,177.78399999999965,0.0412887331532381,,,,,,,,,,,,,,,,
その他販管費,12760,8204,11004.462,7537.526000000001,6165.723999999999,15987.060000000001,5922.517999999999,6087.836,5463.27,0,0,0,0,-3466.935999999999,,,,,,,,,,,,,,,,,
管理部門コスト,3288,6192,2628.6021834349945,2527.302809716933,2747.229051450172,4082.3871549121313,2292.254297472673,2584.132036556684,2790.4881198303374,0,0,0,0,-101.29937371806136,,,,,,,,,,,,,,,,,
エンジニアコスト,884,852,973.24498435049,977.4608338097884,926.609420793781,989.0735350844319,852.5652022837585,894.1648685151381,890.1420622715556,0,0,0,0,4.215849459298397,,,,,,,,,,,,,,,,,
営業利益,55076,76988,38294.815306645905,39954.15580149549,17645.44315802699,5555.074876383565,57034.879348484115,6607.616710740016,-50.32949869367985,0,0,0,0,1659.3404948495881,,,,,,,,,,,,,,,,,
粗利率,0.297,0.284,0.22525935461336544,0.2969147019358913,0.3084241332092856,0.33391204827993193,0.24277401428240744,0.3140604842985429,0.23220658641390618,0,0,0,0,,,,,,,,,,,,,,,,,,
営業利益率,0.215,0.226,0.1507903912569258,0.21382398286810572,0.17034072567568165,0.060316402195745356,0.20051365645597022,0.10839375815438972,-0.0010003832618377315,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり粗利益,12046,13164,7702.778649543732,7304.466509629414,4188.194911531148,3792.437089541908,13381.506949535595,3681.5079682912697,2221.764515901968,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり営業利益,8737,10481,5156.300870717659,5260.332720583451,2313.113935274681,685.0491378589146,11052.150269349455,1270.6230306232576,-9.57171830385356,0,0,0,0,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",6,7,7.4268,7.59536666666666,7.62843666666666,8.10901666666666,5.16052333333333,5.20029666666666,5.25814666666666,4.43478666666666,4.19293333333333,3.77816666666666,3.62688666666666,,,,,,,,,,,,,,,,,,
前月比_売上,1.032,1.332,0,0.7357651829283676,0.5543812494083972,0.889079121653663,3.0884607177099257,0.21431077073448673,0.8253071721958741,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_粗利,1.393,1.273,0,0.9698132197836848,0.5758709663126886,0.9625518843327645,2.24549551372695,0.27723949223400984,0.6102065391211235,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_人件費,1.067,1.135,0,1.041288733153238,0.995699491664838,0.9271938238149401,0.7134862079461943,1.0060344786721032,0.87130012816439,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),1.816,0.643,0,0.6849517950082431,0.8180036791912888,2.5928925783898213,0.37045698208426053,1.0279134651849098,0.8974075517145994,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,0.1948801830281185,0.19932764418797652,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2C Creator,11月,12月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,差額,,,,,,,,,,,,,,,,,
売上高,112326,197458,110438.987,144182.289,122264.266,90554.115,164691.801,79589.036,98647.55,0,0,0,0,33743.301999999996,,,,,,,,,,,,,,,,,
原価,51128,165139,42937.923,38257.549,67569.835,40926.699,81094.379,40354.617,43037.038,0,0,0,0,-4680.374000000011,,,,,,,,,,,,,,,,,
粗利,61198,32318,67501.06399999998,105924.73999999999,54694.431,49627.416000000005,83597.422,39234.418999999994,55610.512,0,0,0,0,38423.67600000001,,,,,,,,,,,,,,,,,
人件費,17574,17584,17937.853,18985.847,18885.393199999853,18359.959399999858,17199.4176,19417.9698,15810.035800000001,0,0,0,0,1047.9940000000024,,,,,,,,,,,,,,,,,
その他販管費,35028,56081,29435.612000000005,35786.32400000001,49296.409999999996,41341.115999999995,68243.25399999999,33409.284999999996,46883.259999999995,0,0,0,0,6350.712000000003,6350.712000000003,,,,,,,,,,,,,,,,
ロイヤリティ,16135,41622,21522.37,28739.516,,,,,,,,,,7217.146000000001,7217.146000000001,,,,,,,,,,,,,,,,
管理部門コスト,15912,23995,10114.627699342554,9566.352615765123,10236.81586972013,14315.888905626063,12272.311114000153,14143.091956636736,14055.360638666054,0,0,0,0,-548.2750835774314,,,,,,,,,,,,,,,,,
エンジニアコスト,4504,3417,5554.401888904974,6072.696525957109,6329.684899353817,6525.204897358859,6864.678672603976,3804.5958652753984,4456.660152536494,0,0,0,0,518.2946370521349,,,,,,,,,,,,,,,,,
営業利益,-27954,-110381,-17063.800588247555,6774.003858277749,-30053.872969073796,-30914.75320298477,-20982.23938660411,-31540.523621912143,-25594.80459120254,0,0,0,0,23837.804446525297,,,,,,,,,,,,,,,,,
粗利率,0.545,0.164,0.6112068376722796,0.7346584711247024,0.4473460054142066,0.5480415329551838,0.5075991730760173,0.49296261108125494,0.5637292766013956,0,0,0,0,,,,,,,,,,,,,,,,,,
営業利益率,-0.249,-0.559,-0.15450884738962298,0.046982218865159985,-0.24581076672945304,-0.3413953435797453,-0.12740305989248432,-0.3962923187298329,-0.2594570730971275,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり粗利益,2006,1135,627.687809828189,660.3772869565217,664.385989023871,645.6533263000521,622.5244801563604,682.2539149377228,596.9505298663393,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり営業利益,-916,-3878,-597.1026531760557,235.617525505313,-1057.2918395236818,-1087.1599877967303,-759.4418584651396,-1108.1820572321255,-966.400858026126,0,0,0,0,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",31,28,28.5776666666666,28.75,28.4253333333333,28.43625,27.6285,28.4615,26.4846666666666,24.1571666666666,21.42543,21.69633,19.79828,,,,,,,,,,,,,,,,,,
前月比_売上,0.922,1.758,0,1.3055379528245763,0.8479839434370473,0.7406425275558437,1.8187113970469482,0.48326046297836034,1.239461550960361,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_粗利,0.969,0.528,0,1.5692306716824496,0.5163518078968143,0.907357752748173,1.6845008009282612,0.46932570480462893,1.4173909902934974,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_人件費,0.97,1.001,0,1.0584236028693068,0.9947090166690932,0.9721777675245862,0.9367895225302151,1.1289899606833198,0.8141961267238145,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),0.713,1.601,0,1.2157492767604086,1.377520921120593,0.838623258772799,1.650735650193865,0.48956172283343935,1.4033003100784707,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global E-Commerce,11月,12月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,差額,,,,,,,,,,,,,,,,,
売上高,87540,107157,38825.544,47317.71,34887.141,36040.795,73936.735,0,0,0,0,0,0,8492.165999999997,,,,,,,,,,,,,,,,,
原価,32339,54898,10251.765,11210.991,8896.743,10499.158,33286.234,0,0,0,0,0,0,959.2260000000024,,,,,,,,,,,,,,,,,
粗利,55201,52259,28573.779000000002,36106.719,25990.398,25541.637,40650.501000000004,0,0,0,0,0,0,7532.939999999995,,,,,,,,,,,,,,,,,
人件費,12244,11367,12194.538508950896,12237.93795,10808.70112,9289.04249,9776.32992,0,0,0,0,0,0,43.39944104910319,0.003558924433035955,,,,,,,,,,,,,,,,
その他販管費,32413,60841,11067.329000000002,14379.641,11679.580999999996,13307.995000000003,19866.833000000002,0,0,0,0,0,0,3312.311999999998,,,,,,,,,,,,,,,,,
管理部門コスト,11736,17633,7289.894327856207,7048.781687065619,7223.968120080886,9487.12134910734,9061.323138378439,0,0,0,0,0,0,-241.11264079058856,,,,,,,,,,,,,,,,,
エンジニアコスト,6152,6571,4942.3888178960915,4820.124837264813,4630.942561872316,4482.720572970907,3815.454992535116,0,0,0,0,0,0,-122.26398063127817,,,,,,,,,,,,,,,,,
営業利益,-7345,-44153,-6920.3716547031945,-2379.766474330434,-8352.794801953198,-11025.242412078249,-1869.440050913552,0,0,0,0,0,0,4540.6051803727605,,,,,,,,,,,,,,,,,
粗利率,0.631,0.488,0.7359530879979428,0.763069873837935,0.7449850361770831,0.7086868366804895,0.5498011374183618,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
営業利益率,-0.084,-0.412,-0.17824274798836545,-0.05029335684948477,-0.23942331078242257,-0.3059100780678742,-0.025284319775731944,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり粗利益,2453,2498,1387.2974373012132,1704.4430782484385,1295.6760610189792,1355.3774896522493,1992.7064834984142,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり営業利益,-326,-2111,-335.9938446273311,-112.33855103312486,-416.40440702349093,-585.0590306052086,-91.64082159693531,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",23,21,20.5967215333333,21.1838808,20.0593333333333,18.8446666666666,20.3996430666666,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_売上,1.539,1.224,0,1.2187262591864778,0.7372956341293778,1.0330681725968889,2.051473476098405,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_粗利,1.468,0.947,0,1.2636312123783136,0.719821648707544,0.9827335849185533,1.5915385924559184,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_人件費,1.05,0.928,0,1.0035589244330358,0.8832126101767006,0.8594041399490562,1.0524583056353314,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),1.825,1.877,0,1.2992873890348788,0.8122303609665914,1.139424008446879,1.4928494487712085,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX / AI,11月,12月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,差額,,,,,,,,,,,,,,,,,
売上高,26615,31756,31833.284,22914.702,40572.907,50221.02,32769.167,99373.579,62628.873,0,0,0,0,-8918.581999999999,,,,,,,,,,,,,,,,,
原価,2135,2653,1558.226,2179.453,3601.763,9293.663,2177.096,50388.526,11824.289,0,0,0,0,621.2270000000026,,,,,,,,,,,,,,,,,
粗利,24480,29103,30275.058,20735.249,36971.144,40927.356999999996,30592.071,48985.053,50804.584,0,0,0,0,-9539.809000000001,,,,,,,,,,,,,,,,,
人件費,9683,9248,11583.182000000003,13502.006,11887.482,10668.612,11699.818,11807.073,11998.080999999986,0,0,0,0,1918.8239999999969,0.165656034757979,,,,,,,,,,,,,,,,
その他販管費,14765,5304,20650.814,12057.992,13977.939999999999,8765.322000000002,11283.779000000002,9675.625,12141.502999999999,0,0,0,0,-8592.821999999998,,,,,,,,,,,,,,,,,
管理部門コスト,8340,12837,6269.7737726133155,6353.332541407811,6208.513103205403,8412.16374437433,8166.410141141267,9327.694172569509,9962.263570457364,0,0,0,0,83.55876879449534,,,,,,,,,,,,,,,,,
エンジニアコスト,2808,2498,2784.263907329234,2838.1097499207594,2245.901749693691,2105.3683094868325,2350.970466777324,2000.1282145851576,2084.207982016874,0,0,0,0,53.845842591525525,,,,,,,,,,,,,,,,,
営業利益,-11117,-785,-11012.975679942541,-14016.191291328567,2651.3071471009025,10975.890946138832,-2908.9066079185905,16174.53261284533,14618.52844752578,0,0,0,0,-3003.2156113860256,,,,,,,,,,,,,,,,,
粗利率,0.92,0.916,0.9510504162875562,0.9048884423633351,0.9112273862949973,0.814944758190893,0.9335626688343954,0.4929383996524871,0.8112006741682866,0,0,0,0,,,,,,,,,,,,,,,,,,
営業利益率,-0.418,-0.025,-0.345957887346544,-0.6116680588439931,0.065346738578552,0.21855173284291782,-0.08876962322290921,0.16276491976650384,0.23341516056860515,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり粗利益,1531,1911,1709.055823969378,1085.9659376877241,2144.5422788135834,2449.3563715506057,1663.9747829790426,2609.6115393521686,2706.4023012998086,0,0,0,0,,,,,,,,,,,,,,,,,,
1人当たり営業利益,-695,-52,-621.6929534879478,-734.0691360155907,153.79129926513798,656.8679336505838,-158.2222805908642,861.6760494289791,778.741127611644,0,0,0,0,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",16,15,17.7144933333333,19.09383,17.2396433333333,16.7094333333333,18.3849366666666,18.7710133333333,18.772,18.7764233333333,19.2125666666666,18.9299633333333,16.6316366666666,,,,,,,,,,,,,,,,,,
前月比_売上,1.25,1.193,0,0.7198346862359536,1.770605919291466,1.237796936758808,0.6524990332733187,3.0325329600230604,0.6302366648181204,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_粗利,1.211,1.189,0,0.6848954343869464,1.7830094058672747,1.1070081304489792,0.7474724302377992,1.6012336333816695,1.0371446163383757,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_人件費,1.292,0.955,0,1.165656034757979,0.88042339782696,0.8974660908003897,1.0966579345091938,1.0091672366185527,1.0161774217877695,0,0,0,0,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),2.123,0.359,0,0.5838991140978753,1.1592261796159757,0.6270825314745951,1.2873205342598937,0.8574809024529813,1.2548546476325817,0,0,0,0,,,,,,,,,,,,,,,,,,
(千円）,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
GROVE,11月,12月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,差額,,,,,,,,,,,,,,,,,
売上高,233760,375401,286150.167342935,311608.800058536,242961.111759251,281870.307407351,337158.405579164,303808.30752809,342904.831130378,416003.790872188,268089.656010815,577720.889771196,429262.878533566,25458.63271560101,,,,,,,,,,,,,,,,,
原価,134797,199195,141536.832928695,171886.96803702498,112326.616395758,134689.484044737,173950.812237719,189421.718880484,190989.561337778,131499.683506785,165031.962624845,362428.470312003,234027.437523637,30350.135108329996,,,,,,,,,,,,,,,,,
粗利,98963,176206,144613.33441424,139721.832021511,130634.495363492,147180.823362613,163207.593341445,114386.588647606,151915.2697926,284504.107365402,103057.693385969,215292.419459192,195235.441009928,-4891.502392728988,,,,,,,,,,,,,,,,,
人件費,34528,42525,54635.751,45518.952,41135.88,42689.7103371731,33356.145,44869.328,45330.1490851301,47123.750512927,49476.655,48715.693,55318.3019999999,-9116.798999999999,-0.1668650807051229,,,,,,,,,,,,,,,,
その他販管費,61331,64400,67522.821,59374.761,66093.945,74868.251,60922.409,59612.49,70659.891,73090.305,71442.7359999999,89612.904,46135.6169999999,-8148.059999999998,,,,,,,,,,,,,,,,,
管理部門コスト,0,0,17425.7832416126,19588.2509480506,20019.9669578908,32473.7057543691,29284.4573494576,32778.0095512748,36814.2938094426,33874.7451813628,31725.9512469168,34595.8561796006,35947.518037828,2162.467706438001,,,,,,,,,,,,,,,,,
エンジニアコスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
営業利益 ,3104,69281,5028.9791726274125,15239.868073460428,3384.70340560186,-2850.84372892862,39644.5819919877,-22873.2389036684,-889.064101972791,130415.306671112,-49587.648860947,42367.966279592,57834.0039721008,10210.888900833015,,,,,,,,,,,,,,,,,
粗利率,0.423,0.469,0.5053756765444383,0.4483885949153687,0.537676562383108,0.522157955253911,0.484067994867547,0.376509087517397,0.443024582919449,0.68389787210572,0.384415030850023,0.372658187147185,0.454815570535438,,,,,,,,,,,,,,,,,,
営業利益率,0.013,0.185,0.01757461552206769,0.04890705291569944,0.0139310500396283,-0.0101140263944462,0.117584439052875,-0.0752883918473938,-0.00259274300406328,0.31349547656209,-0.184966662268187,0.0733363931090871,0.134728640337295,,,,,,,,,,,,,,,,,,
1人当たり粗利益,1497,2698,2157.058902328898,1973.7737524613965,1844.85863603634,1953.43472854222,2117.7357874007,1464.75104654399,1891.21753400228,3387.82952059315,1184.32266209083,2415.05525835598,2117.23362583924,,,,,,,,,,,,,,,,,,
1人当たり営業利益,47,1061,75.0124761169631,215.2852647232654,47.7997736422631,-37.8373827411988,514.416935769213,-292.89797884623,-11.0681014541755,1552.96466532255,-569.853393534395,475.26513012583,627.181710929346,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",66,65,67.0419033333333,70.7891833333333,70.81003,75.3446333333333,77.0670233333333,78.0928533333333,80.3267033333333,83.9782833333333,87.0182566666666,89.14596,92.2125166666666,,,,,,,,,,,,,,,,,,
前月比_売上,1.08,1.606,1.3949464022157343,1.088969483932156,0.797832955955571,1.16014577545502,1.19614729440768,0.901084779441326,1.1286881320672,1.21317564847611,0.644440415912418,2.15495404920766,0.743028140636517,,,,,,,,,,,,,,,,,,
前月比_粗利,0.971,1.781,1.3301354799667016,0.9661753017967386,0.955464995221006,1.12666124635059,1.10889169942572,0.700865604998531,1.32808637436167,1.87278150349084,0.362236223372367,2.08904752654305,0.906838436301444,,,,,,,,,,,,,,,,,,
前月比_人件費,0.984,1.232,1.1853569735847476,0.833134919294877,0.903708855159934,1.03777311527486,0.781362645390317,1.34515928024656,1.01027029165959,1.03956751663067,1.04993033155176,0.984619776741172,1.13553351278406,,,,,,,,,,,,,,,,,,
前月比_その他販管費,1.46,1.05,1.679625452207577,0.8793287975927427,1.11316565973208,1.13275506553588,0.813728225065655,0.978498568564483,1.18532024077504,1.03439594889836,0.977458446780321,1.25433191696353,0.514832294688273,,,,,,,,,,,,,,,,,,
(千円）,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
ENGAWA,11月,12月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,差額,,,,,,,,,,,,,,,,,
売上高,70082,154999,43426.1656084394,99818.2896208807,67496.5872955117,44811.2770396069,173928.998950962,65788.8683808401,72836.9028660017,95120.1653953645,83795.1638685944,103700.182599101,144322.888513474,146269.572,,,,,,,,,,,,,,,,,
原価,27314,49074,20068.7378436346,46120.9738201028,18804.2647408744,15878.3783793452,62666.471393478,31484.0072083997,39251.8510990062,35185.2992135604,44847.2206747689,56227.4625115805,50916.8646361687,49451.6239999999,,,,,,,,,,,,,,,,,
粗利,42768,105924,23357.4277648048,53697.3158007778,48692.3225546372,28932.8986602616,111262.527557484,34304.8611724404,33585.0517669955,59934.866181804,38947.9431938254,47472.720087521,93406.0238773054,96817.948,,,,,,,,,,,,,,,,,
人件費,28663,35069,31282.387,28572.884,33851.743,31109.017,31298.354,30590.091,31009.302,28648.2849999999,32429.6707049396,35885.6508347622,42286.2279999999,33851.743,,,,,,,,,,,,,,,,,
その他販管費,24906,24868,14942.1009999999,13307.364,12812.508,16509.275,19958.162,16044.47,12291.8509999999,17455.973,15656.6929999999,13324.5219999999,14938.9709999999,12812.508,,,,,,,,,,,,,,,,,
管理部門コスト,0,0,11879.2407464097,13231.4809744484,13746.019577088,21360.2905661097,18686.7094269559,19962.9493834353,21269.4650066902,19474.4082038261,18413.5172534945,19913.5896099061,19887.5580048821,13746.019577088,,,,,,,,,,,,,,,,,
エンジニアコスト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
営業利益 ,-10801,45987,-34746.3009816049,-1414.41317367057,-11717.9480224507,-40045.683905848,41319.3021305286,-32292.6492109949,-30985.5662396947,-5643.80002202207,-27551.9377646087,-21651.0423571472,16293.2668724233,36407.677422912,,,,,,,,,,,,,,,,,
粗利率,0.61,0.683,0.537865303960098,0.537950670210092,0.721404214726499,0.645661105232261,0.639700844761682,0.521438687375737,0.461099393926483,0.630096320088241,0.464799415571317,0.457788201502475,0.647201735215997,,,,,,,,,,,,,,,,,,
営業利益率,-0.154,0.297,-0.800123623506199,-0.0141698798791549,-0.173608007337431,-0.893651923163296,0.237564192168887,-0.490852784152761,-0.425410266231376,-0.059333370569361,-0.328801048802948,-0.208784997427138,0.112894545281375,,,,,,,,,,,,,,,,,,
1人当たり粗利益,745,1878,390.777283470958,883.113399524649,793.238520305284,482.316156882605,1852.20837549208,597.078198022259,600.864874944421,1030.45429519337,639.059495295603,725.870509300218,1428.49379749921,0,,,,,,,,,,,,,,,,,
1人当たり営業利益,-188,815,-581.316797593414,-23.2616324951307,-190.895140397402,-667.56810605127,687.850250715474,-562.055526280799,-554.357888529222,-97.0333020560031,-452.073357369435,-331.050192904245,249.179118242193,0,,,,,,,,,,,,,,,,,
人数(Intern &Part-time),57,56,59.7717133333333,60.8045533333333,61.3842133333333,59.9874133333333,60.0702,57.4545533333333,55.8945166666666,58.1635366666666,60.9457233333333,65.4010866666666,65.38777,0,,,,,,,,,,,,,,,,,
前月比_売上,0.831,2.212,1.05457444816231,2.2985747929235,0.676194588705838,0.663904337021003,3.8813667103759,0.378251290915487,1.10713110984614,1.30593369092529,0.880940056404464,1.23754376519534,1.39173225057295,0,,,,,,,,,,,,,,,,,
前月比_粗利,0.82,2.477,1.05230551849815,2.29893960676994,0.906792487268643,0.594198369317798,3.84553683555736,0.308323583200252,0.979017276827717,1.78456971266909,0.649837826878303,1.2188761766256,1.96757261233612,0,,,,,,,,,,,,,,,,,
前月比_人件費,0.985,1.224,0.926947117494442,0.913385669706087,1.18475065380169,0.918978293082279,1.00608624181214,0.977370599105627,1.0137041436065,0.923861007900145,1.13199344061746,1.10656846198861,1.17836034783679,0,,,,,,,,,,,,,,,,,
前月比_その他販管費,1.111,0.998,0.694012342393333,0.890595238246616,0.962813371603872,1.2885279759435,1.208906024038,0.803905189265424,0.766111376692405,1.4201256588613,0.89692468016535,0.851043192837721,1.12116374606158,0,,,,,,,,,,,,,,,,,
,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
LYFT,11月,12月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,差額,,,,,,,,,,,,,,,,,
