Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Total,0,0.1,0.2,0.3,-436,-436.1,0.4,0.5,-218,-1357.05,-1209,0.6,-3656.05
AJP,Cross Border SG&A (Manual),SG&A,Corporate,Transportation & Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Corporate,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Accounting and professional fee,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Advertising and marketing events,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Client Gifts and Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Depreciation and Amortization,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Depreciation - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Interest Expense - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Finance costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,General expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Insurance expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,IT expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Other outsourced services,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Recruitment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Rental expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Research and development,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Staff costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Telephone & Internet,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Transportation & Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_Employee,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Accounting and professional fee,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Advertising and marketing events,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Client Gifts and Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Depreciation and Amortization,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Depreciation - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Interest Expense - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,Cross Border SG&A (Manual),SG&A,Alloc_GP,Finance costs,0,0,0,0,0,0,0,0,0,0,0,0,0
