Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,1,2,3,4,5,6,7,8,9,10,11,12
,AnyAI,0.0,0.0217391304347826,0.0227272727272727,0.0232558139534883,0.0232558139534883,0.024390243902439,0.024390243902439,0.114634146341463,0.114634146341463,0.129268292682926,0.129268292682926,0.135897435897435,0.135897435897435,0.135897435897435,0.1325,0.075,0.0634146341463414,0.0742857142857142,0.0684210526315789,0.0702702702702702,0.0702702702702702,0.0666666666666666,0.081081081081081,0.081081081081081
,AnyLive,,,,,,,,,,,,,,,,0.045,0.102439024390243,0.0914285714285714,0.0842105263157894,0.0864864864864864,0.0864864864864864,0.082051282051282,0.0864864864864864,0.0864864864864864
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,TH+VN+SG,2401.0,2402.0,2403.0,2404.0,2405.0,2406.0,2407.0,2408.0,2409.0,2410.0,2411.0,2412.0,2501.0,2502.0,2503.0,2504.0,2505.0,2506.0,2507.0,2508.0,2509.0,2510.0,2511.0,2512.0
,AnyX,0.171794871794871,0.176315789473684,0.202499999999999,0.207692307692307,0.207692307692307,0.202499999999999,0.204878048780487,0.202564102564102,0.207894736842105,0.207894736842105,0.207894736842105,0.2375,0.217499999999999,0.212195121951219,0.212195121951219,0.248780487804878,0.248780487804878,0.248780487804878,0.241025641025641,0.241025641025641,0.229268292682926,0.229268292682926,0.229268292682926,0.229268292682926
,AnyFactory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyShop,0.0641025641025641,0.0657894736842105,0.0625,0.0641025641025641,0.0641025641025641,0.0625,0.0609756097560975,0.0641025641025641,0.0657894736842105,0.0657894736842105,0.0657894736842105,0.0625,0.0625,0.0609756097560975,0.0609756097560975,0.0512195121951219,0.0512195121951219,0.0512195121951219,0.0538461538461538,0.0538461538461538,0.0512195121951219,0.0512195121951219,0.0512195121951219,0.0512195121951219
,AnyManager,0.358974358974359,0.342105263157894,0.325,0.307692307692307,0.307692307692307,0.3,0.292682926829268,0.307692307692307,0.289473684210526,0.31578947368421,0.31578947368421,0.3,0.3,0.317073170731707,0.317073170731707,0.304878048780487,0.304878048780487,0.304878048780487,0.294871794871794,0.294871794871794,0.304878048780487,0.304878048780487,0.280487804878048,0.280487804878048
,AnyChat,0.0769230769230769,0.0789473684210526,0.075,0.0769230769230769,0.0769230769230769,0.075,0.073170731707317,0.0769230769230769,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.075,0.075,0.073170731707317,0.073170731707317,0.073170731707317,0.073170731707317,0.073170731707317,0.0769230769230769,0.0769230769230769,0.073170731707317,0.073170731707317,0.073170731707317,0.073170731707317
,AnyTag,0.261538461538461,0.268421052631578,0.265,0.271794871794871,0.271794871794871,0.265,0.273170731707317,0.23076923076923,0.236842105263157,0.236842105263157,0.236842105263157,0.225,0.225,0.219512195121951,0.219512195121951,0.219512195121951,0.219512195121951,0.219512195121951,0.23076923076923,0.23076923076923,0.219512195121951,0.219512195121951,0.219512195121951,0.219512195121951
,AnyDigital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyLogi,0.0256410256410256,0.0263157894736842,0.025,0.0256410256410256,0.0256410256410256,0.025,0.024390243902439,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.025,0.025,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyCreator,0.0,0.0,0.0,0.0,0.0,0.0,0.0024390243902439,0.0461538461538461,0.0473684210526315,0.0210526315789473,0.0210526315789473,0.02,0.02,0.0195121951219512,0.0195121951219512,0.0195121951219512,0.0195121951219512,0.0195121951219512,0.0205128205128205,0.0205128205128205,0.0439024390243902,0.0439024390243902,0.0439024390243902,0.0439024390243902
,IT Strategy,0.0153846153846153,0.0157894736842105,0.02,0.0205128205128205,0.0205128205128205,0.045,0.0439024390243902,0.0205128205128205,0.0210526315789473,0.0210526315789473,0.0210526315789473,0.02,0.02,0.0195121951219512,0.0195121951219512,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.00512820512820512,0.00512820512820512,0.0048780487804878,0.0048780487804878,0.0170731707317073,0.0170731707317073
,Designer,0.0256410256410256,0.0263157894736842,0.025,0.0256410256410256,0.0256410256410256,0.025,0.024390243902439,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.025,0.05,0.048780487804878,0.048780487804878,0.048780487804878,0.048780487804878,0.048780487804878,0.0512820512820512,0.0512820512820512,0.048780487804878,0.048780487804878,0.048780487804878,0.048780487804878
,Data Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Managing Director,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,POKKT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.005,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.0048780487804878,0.0,0.0,0.0,0.0,0.0,0.0
,AnyLive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0256410256410256,0.0256410256410256,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439
,Check,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999999999,0.999999999999999,0.999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98780487804878,0.98780487804878
,,,,,,,,,,,,,,,,,,,,,,,,,
,AVN+TH Engineering,2401.0,2402.0,2403.0,2404.0,2405.0,2406.0,2407.0,2408.0,2409.0,2410.0,2411.0,2412.0,2501.0,2502.0,2503.0,2504.0,2505.0,2506.0,2507.0,2508.0,2509.0,2510.0,2511.0,2512.0
,AnyX,,,,,,,,0.0,0.0,0.0,0.0,0.0,3775908.5324999825,3823443.9585365765,3901351.82195121,4550645.912195121,4723053.029268292,5290409.619512194,4828939.558974358,4512301.04102564,4043419.6292682784,4159226.4829268144,4112218.9170731558,2898503.0682926727
,AnyFactory,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyShop,,,,,,,,0.0,0.0,0.0,0.0,0.0,1085031.1875,1098690.7926829257,1121078.1097560965,936897.6878048771,972393.2707317063,1089201.9804878037,1078805.6461538451,1008067.253846153,903317.1512195113,929188.8951219503,918687.2048780478,647537.9195121945
,AnyManager,,,,,,,,0.0,0.0,0.0,0.0,0.0,5208149.7,5713192.121951214,5829606.170731701,5576771.951219498,5788055.182926814,6483345.121951203,5907745.205128187,5520368.294871778,5376887.804878035,5530886.280487791,5030906.121951205,3546040.987804868
,AnyChat,,,,,,,,0.0,0.0,0.0,0.0,0.0,1302037.425,1318428.9512195108,1345293.7317073157,1338425.2682926815,1389133.2439024376,1556002.8292682911,1541150.9230769225,1440096.0769230765,1290453.0731707304,1327412.7073170717,1312410.2926829255,925054.1707317064
,AnyTag,,,,,,,,0.0,0.0,0.0,0.0,0.0,3906112.275,3955286.8536585327,4035881.195121947,4015275.804878045,4167399.731707313,4668008.487804873,4623452.769230754,4320288.230769216,3871359.219512191,3982238.1219512154,3937230.8780487766,2775162.512195119
,AnyDigital,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyLogi,,,,,,,,0.0,0.0,0.0,0.0,0.0,434012.47500000003,439476.3170731703,448431.2439024386,446141.7560975606,463044.4146341459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyCreator,,,,,,,,0.0,0.0,0.0,0.0,0.0,347209.98,351581.0536585362,358744.9951219508,356913.4048780484,370435.5317073167,414934.0878048776,410973.57948717923,384025.62051282026,774271.8439024383,796447.6243902431,787446.1756097553,555032.5024390238
,IT Strategy,,,,,,,,0.0,0.0,0.0,0.0,0.0,347209.98,351581.0536585362,358744.9951219508,89228.3512195121,92608.88292682917,103733.5219512194,102743.39487179472,96006.40512820498,86030.2048780487,88494.18048780478,306229.06829268264,215845.9731707315
,Designer,,,,,,,,0.0,0.0,0.0,0.0,0.0,868024.9500000001,878952.6341463407,896862.4878048772,892283.5121951211,926088.8292682918,1037335.2195121942,1027433.948717947,960064.0512820497,860302.048780487,884941.8048780479,874940.1951219504,616702.7804878043
,Data Science,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Managing Director,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,POKKT,,,,,,,,0.0,0.0,0.0,0.0,0.0,86802.495,87895.26341463406,89686.2487804877,89228.3512195121,92608.88292682917,103733.5219512194,0.0,0.0,0.0,0.0,0.0,0.0
,AnyLive,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518667.6097560971,513716.9743589735,480032.02564102487,430151.0243902435,442470.90243902395,437470.0975609752,308351.39024390216
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,JP Engineering - JPY,2401.0,2402.0,2403.0,2404.0,2405.0,2406.0,2407.0,2408.0,2409.0,2410.0,2411.0,2412.0,2501.0,2502.0,2503.0,2504.0,2505.0,2506.0,2507.0,2508.0,2509.0,2510.0,2511.0,2512.0
,AnyX,,,,,,,,,,,,,2134008.553891231,1782885.4533959818,2131307.1247854116,2068822.777562738,2277830.416828809,2097669.9182260786,1609655.083324957,1701507.2352291355,1681251.067408266,1577167.679647259,1531581.820687893,956663.1937813427
,AnyFactory,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyShop,,,,,,,,,,,,,402643.1233757059,336393.48177282844,338302.7182199066,376149.5959204978,379638.40280480153,419533.9836452172,321931.0166649914,340301.4470458271,336250.2134816532,315433.53592945175,306316.3641375786,191332.63875626854
,AnyManager,,,,,,,,,,,,,1207929.3701271194,1009180.4453184867,1014908.1546597198,1128448.7877614934,1138915.2084144044,1258601.9509356546,965793.0499949743,1020904.3411374813,1008750.6404449596,946300.6077883566,918949.0924127358,573997.9162688056
,AnyChat,,,,,,,,,,,,,1691101.1181779567,1412852.6234458727,1420871.4165236077,1955977.8987865886,1556517.451499686,1300555.3493001754,997986.1516614732,1054934.485842064,1042375.661793125,977843.9613813022,949580.7288264937,593131.1801444325
,AnyTag,,,,,,,,,,,,,1691101.1181779567,1412852.6234458727,1420871.4165236077,1278908.6261296908,1290770.569536325,1426415.5443937413,1480882.6766589566,1565386.6564108022,1546750.9820156023,1450994.2652754688,1409055.2750328593,880130.1382788338
,AnyDigital,,,,,,,,,,,,,80528.6246751412,67278.69635456569,67660.54364398132,75229.91918409956,37963.840280480144,41953.39836452172,32193.101666499144,34030.14470458271,33625.02134816532,31543.353592945183,30631.636413757857,19133.263875626853
,AnyLogi,,,,,,,,,,,,,1932686.9922033902,1614688.712509578,1623853.0474555516,752299.1918409956,379638.40280480153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyCreator,,,,,,,,,,,,,241585.8740254226,201836.0890636963,202981.63093194395,75229.91918409956,75927.68056096029,83906.79672904358,160965.5083324957,170150.72352291355,168125.1067408266,157716.76796472588,153158.1820687893,95666.31937813427
,IT Strategy,,,,,,,,,,,,,1368986.6194774013,1143737.8380276177,1150229.2419476826,2896351.888587833,3188962.583560323,2685017.495329384,2543255.03165343,2348079.9846162032,2320126.4730234034,2176491.397913209,1991056.3668942552,1243662.1519157419
,Designer,,,,,,,,,,,,,2415858.740254226,2018360.8906369628,2029816.3093194396,2256897.5755229867,2277830.416828809,2517203.9018713036,1931586.0999899462,2041808.6822749625,2017501.2808899193,1892601.2155767032,1837898.1848254716,1147995.8325376112
,Data Science,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Managing Director,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,POKKT,,,,,,,,,,,,,402643.1233757059,336393.48177282844,338302.7182199066,376149.5959204978,379638.40280480153,419533.9836452172,321931.0166649914,340301.4470458271,336250.2134816532,315433.53592945175,306316.3641375786,191332.63875626854
,AnyAI,,,,,,,,,,,,,2134008.553891231,1782885.4533959818,1793004.406565505,1128448.7877614934,987059.8472924838,1090788.3574775662,837020.6433289774,884783.7623191505,874250.5550522984,820127.1934165751,918949.0924127358,573997.9162688056
,AnyLive,,,,,,,,,,,,,,,,677069.272656896,1594481.2917801538,1342508.747664698,1030179.253327972,1088964.6305466467,1076000.6831412902,1009387.3149742467,980212.3652402514,612264.4440200593
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Engineering_Product,2401.0,2402.0,2403.0,2404.0,2405.0,2406.0,2407.0,2408.0,2409.0,2410.0,2411.0,2412.0,2501.0,2502.0,2503.0,2504.0,2505.0,2506.0,2507.0,2508.0,2509.0,2510.0,2511.0,2512.0
,AnyX,,,,,,,,0.0,0.0,0.0,0.0,0.0,5909917.086391213,5606329.411932558,6032658.946736622,6619468.689757859,7000883.4460971,7388079.537738273,6438594.642299315,6213808.276254776,5724670.696676545,5736394.162574073,5643800.737761049,3855166.2620740156
,AnyFactory,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyShop,,,,,,,,0.0,0.0,0.0,0.0,0.0,1487674.310875706,1435084.274455754,1459380.827976003,1313047.2837253748,1352031.6735365079,1508735.964133021,1400736.6628188365,1348368.7008919802,1239567.3647011644,1244622.4310514021,1225003.5690156263,838870.558268463
,AnyManager,,,,,,,,0.0,0.0,0.0,0.0,0.0,6416079.070127119,6722372.567269701,6844514.325391421,6705220.738980992,6926970.391341219,7741947.072886857,6873538.255123162,6541272.636009259,6385638.445322994,6477186.888276148,5949855.21436394,4120038.9040736733
,AnyChat,,,,,,,,0.0,0.0,0.0,0.0,0.0,2993138.5431779567,2731281.5746653834,2766165.1482309233,3294403.16707927,2945650.695402124,2856558.1785684666,2539137.074738396,2495030.5627651406,2332828.7349638552,2305256.668698374,2261991.021509419,1518185.350876139
,AnyTag,,,,,,,,0.0,0.0,0.0,0.0,0.0,5597213.393177956,5368139.477104405,5456752.611645555,5294184.431007735,5458170.301243639,6094424.032198614,6104335.44588971,5885674.887180018,5418110.201527793,5433232.387226684,5346286.153081636,3655292.650473953
,AnyDigital,,,,,,,,0.0,0.0,0.0,0.0,0.0,80528.6246751412,67278.69635456569,67660.54364398132,75229.91918409956,37963.840280480144,41953.39836452172,32193.101666499144,34030.14470458271,33625.02134816532,31543.353592945183,30631.636413757857,19133.263875626853
,AnyLogi,,,,,,,,0.0,0.0,0.0,0.0,0.0,2366699.4672033903,2054165.0295827484,2072284.2913579901,1198440.947938556,842682.8174389475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,AnyCreator,,,,,,,,0.0,0.0,0.0,0.0,0.0,588795.8540254226,553417.1427222325,561726.6260538948,432143.324062148,446363.21226827696,498840.8845339212,571939.087819675,554176.3440357338,942396.9506432649,954164.3923549689,940604.3576785446,650698.821817158
,IT Strategy,,,,,,,,0.0,0.0,0.0,0.0,0.0,1716196.5994774012,1495318.8916861538,1508974.2370696333,2985580.239807345,3281571.466487152,2788751.0172806038,2645998.4265252245,2444086.3897444084,2406156.677901452,2264985.5784010137,2297285.435186938,1459508.1250864733
,Designer,,,,,,,,0.0,0.0,0.0,0.0,0.0,3283883.6902542263,2897313.5247833035,2926678.797124317,3149181.0877181077,3203919.246097101,3554539.1213834975,2959020.048707893,3001872.7335570124,2877803.3296704064,2777543.0204547513,2712838.379947422,1764698.6130254157
,Data Science,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Managing Director,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,POKKT,,,,,,,,0.0,0.0,0.0,0.0,0.0,489445.6183757059,424288.7451874625,427988.9670003943,465377.9471400099,472247.2857316307,523267.5055964366,321931.0166649914,340301.4470458271,336250.2134816532,315433.53592945175,306316.3641375786,191332.63875626854
,AnyAI,,,,,,,,0.0,0.0,0.0,0.0,0.0,2134008.553891231,1782885.4533959818,1793004.406565505,1128448.7877614934,987059.8472924838,1090788.3574775662,837020.6433289774,884783.7623191505,874250.5550522984,820127.1934165751,918949.0924127358,573997.9162688056
,AnyLive,,,,,,,,,,,,,,,,677069.272656896,1594481.2917801538,1861176.3574207951,1543896.2276869456,1568996.6561876715,1506151.7075315337,1451858.2174132706,1417682.4628012266,920615.8342639615
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Total Engineering_Dep,2401.0,2402.0,2403.0,2404.0,2405.0,2406.0,2407.0,2408.0,2409.0,2410.0,2411.0,2412.0,2501.0,2502.0,2503.0,2504.0,2505.0,2506.0,2507.0,2508.0,2509.0,2510.0,2511.0,2512.0
,D2C Creator,,,,,,,,,,,,,3248269.225845587,3938941.648230869,4499058.412416579,4487188.9547986975,4622058.430707839,4970903.239049488,2041037.04447788,2764440.3224373623,2271051.6311801635,1621558.5938159418,2165052.368356775,1157336.5424250443
,GEC,,,,,,,,,,,,,5028347.327749017,3721552.7932844376,3605884.8256780324,3330720.6828977177,3221507.832828209,2417176.298688785,0.0,0.0,0.0,0.0,0.0,0.0
,PG App,,,,,,,,,,,,,2733415.62963308,3311832.9757762733,2546133.1806380125,2222021.7097680797,2439140.979799469,2586550.073927303,2263141.8440213655,2247101.966170481,2133530.2405217597,1888029.4849322096,1946918.775854203,1172140.1198857191
,PG Web,,,,,,,,,,,,,3682663.440494039,3410539.5914934273,4298381.144753409,4483199.029212912,4487829.41154175,5155396.998959554,4610396.411101797,4294170.669838778,4252108.204801234,4589157.403343938,4002936.438509737,2947898.784187954
,BM,,,,,,,,,,,,,4563274.595034728,4473833.840855841,4398532.712513693,4415164.4030866735,4823008.73954023,5527054.223924227,6104335.44588971,5885674.887180018,5418110.201527793,5433232.387226684,5346286.153081636,3655292.650473953
,BC,,,,,,,,,,,,,715337.3486339572,418721.29416215356,763037.122311858,584718.7144458962,635161.5617034088,567369.8082743866,4397557.597821435,3449367.9538174137,3453619.065496382,4114835.5687581315,3478748.3694042736,2697829.719648971
,PM,,,,,,,,,,,,,318601.4495092713,475584.34208641,295182.7768200048,294301.3134751662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,DXAI,,,,,,,,,,,,,2134008.553891231,1782885.4533959818,1793004.406565505,1128448.7877614934,987059.8472924838,1090788.3574775662,837020.6433289774,884783.7623191505,874250.5550522984,820127.1934165751,918949.0924127358,573997.9162688056
,CG,,,,,,,,,,,,,588795.8540254226,553417.1427222325,561726.6260538948,432143.324062148,446363.21226827696,498840.8845339212,571939.087819675,554176.3440357338,942396.9506432649,954164.3923549689,940604.3576785446,650698.821817158
,GROVE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ENGAWA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,LYFT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Corporate,,,,,,,,,,,,,10050867.386836138,9050565.707132623,9156848.521045253,11959888.917311102,12887865.499315148,13134981.542747341,11442912.558808785,11232686.634896623,10732383.04959823,10391242.805541208,10251748.86901197,6712344.384152349
,,,,,,,,,,,,,,,,,,,,,,,,,
,check,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,For Entity Level,,,,,,,,,,,,,2501.0,2502.0,2503.0,2504.0,2505.0,2506.0,2507.0,2508.0,2509.0,2510.0,2511.0,2512.0
AnyX,,,,,,,,,,,,,,2134008.553891231,1782885.4533959818,2131307.1247854116,2068822.777562738,2277830.416828809,2097669.9182260786,1609655.083324957,1701507.2352291355,1681251.067408266,1577167.679647259,1531581.820687893,956663.1937813427
AnyFactory,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnyShop,,,,,,,,,,,,,,402643.1233757059,336393.48177282844,338302.7182199066,376149.5959204978,379638.40280480153,419533.9836452172,321931.0166649914,340301.4470458271,336250.2134816532,315433.53592945175,306316.3641375786,191332.63875626854
AnyManager,,,,,,,,,,,,,,1207929.3701271194,1009180.4453184867,1014908.1546597198,1128448.7877614934,1138915.2084144044,1258601.9509356546,965793.0499949743,1020904.3411374813,1008750.6404449596,946300.6077883566,918949.0924127358,573997.9162688056
AnyChat,,,,,,,,,,,,,,1691101.1181779567,1412852.6234458727,1420871.4165236077,1955977.8987865886,1556517.451499686,1300555.3493001754,997986.1516614732,1054934.485842064,1042375.661793125,977843.9613813022,949580.7288264937,593131.1801444325
