Unnamed: 0,Unnamed: 1,Unnamed: 2,338422929.9999998,326050739.9999999,346703407.33333325,330636526.36363626,351055105,GROVEには韓国案件が含まれている,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
管理部門コスト,11736,17633,5597.511439393484,7289.894327856207,7048.781687065619,7223.968120080886,9487.12134910734,9061.323138378439,0,0,0,0,0,0,0,,45708.600061881974,,,,,,,,,,,,,,,,,
エンジニアコスト,6152,6571,6340.993623545792,4942.3888178960915,4820.124837264813,4630.942561872316,4482.720572970907,3815.454992535116,0,0,0,0,0,0,0,,29032.625406085037,,,,,,,,,,,,,,,,,
営業利益,-7345,-44153,2446.0393797571232,-6920.3716547031945,-2379.766474330434,-8352.794801953198,-11025.242412078249,-1869.440050913552,0,0,0,0,0,0,,,-28101.5760142215,,,,,,,,,,,,,,,,,
粗利率,0.631,0.488,0.9654147428046864,0.7359530879979428,0.763069873837935,0.7449850361770831,0.7086868366804895,0.5498011374183618,0,0,0,0,0,0,,,0.7196289310719782,,,,,,,,,,,,,,,,,
営業利益率,-0.084,-0.412,0.06411483877768479,-0.17824274798836545,-0.05029335684948477,-0.23942331078242257,-0.3059100780678742,-0.025284319775731944,0,0,0,0,0,0,,,-0.10440517814927636,,,,,,,,,,,,,,,,,
1人当たり粗利益,2453,2498,1952.8201047896268,1387.2974373012132,1704.4430782484385,1295.6760610189792,1355.3774896522493,1992.7064834984142,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1人当たり営業利益,-326,-2111,129.69011206175318,-335.9938446273311,-112.33855103312486,-416.40440702349093,-585.0590306052086,-91.64082159693531,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",23,21,18.8606466666666,20.5967215333333,21.1838808,20.0593333333333,18.8446666666666,20.3996430666666,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
前月比_売上,1.539,1.224,0.3560281549502132,1.0176833270211203,1.2187262591864778,0.7372956341293778,1.0330681725968889,2.051473476098405,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
前月比_粗利,1.468,0.947,0.7047867352991829,0.775798373400993,1.2636312123783136,0.719821648707544,0.9827335849185533,1.5915385924559184,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
前月比_人件費,1.05,0.928,1.011911987094537,1.0601730714975492,1.0035589244330358,0.8832126101767006,0.8594041399490562,1.0524583056353314,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),1.825,1.877,0.17988695123354312,1.0112227125546693,1.2992873890348788,0.8122303609665914,1.139424008446879,1.4928494487712085,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PG,11月,12月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,11月（見込み）,,"累計
（1月 - 10月）",,,,,,,,,,,,,,,,,
売上高,560307,560479,491257.95919383556,474789.1517081336,613954.250578052,484077.8288239838,463324.78433922573,505277.81548575603,554864.1912770902,561776.5499863471,555724.2772443786,544288.4084454221,0,0,635055.775862069,,5249335.217082225,,-11435.868798956508,,,,,,,,,,,,,,,
原価,345007,349989,317068.2069227689,308305.47792420327,403057.9745119754,307094.14913713525,293862.48875059036,334963.194976375,362323.7897772472,373498.47061849514,368305.50022796844,351750.92838309065,0,0,450889.600862069,,3420230.1812298493,,-16554.57184487779,,,,,,,,,,,,,,,
粗利,215300,210490,174189.75227106665,166483.6737839303,210896.2760660766,176983.67968684854,169462.29558863537,170314.62050938106,192540.40149984305,188278.07936785195,187418.77701641014,192537.48006233142,0,0,184166.175,,1829105.0358523754,,5118.703045921284,0.027311580661275453,,,,,,,,,,,,,,
人件費,28123,28539,31676.215000000004,31938.04999999998,31278.670999999853,34725.347,34487.830999999984,35594.302,35484.04099999985,31633.811999999994,31723.911999999997,31834.35799999985,0,0,31834.357999999902,,330376.5389999995,,,,,,,,,,,,,,,,,
その他販管費,101031,82077,84028.43000000001,73589.508,76179.916,66077.04400000001,72108.421,65419.69899999999,71239.705,72268.206,60379.359000000004,60799.493,0,0,60799.4929999999,,702089.7810000001,,420.1339999999982,0.006958238824628764,,,,,,,,,,,,,,
管理部門コスト,27841,45149,16313.015773505518,19788.977156630503,18490.9599146524,20804.087046046636,29464.2830301153,27532.45777297724,29853.426901049774,30733.78654910882,28407.340666296685,26424.292710569647,0,0,26424.29271056949,,247812.62752095255,,,,,,,,,,,,,,,,,
エンジニアコスト,9019,8298,10048.951751083614,9882.973901337844,9886.225251841508,10449.690357301926,10843.936114589633,11990.559389792626,10596.081706286592,10241.520846600306,10041.51677621833,9897.955784311902,0,0,9897.9557843119,,103879.41187936428,,,,,,,,,,,,,,,,,
営業利益,49287,46428,32123.139746477507,31284.16472596198,75060.50389958284,44927.511283499975,22557.82444393047,29777.60234661121,45367.14689250683,43400.75397214285,56866.648573895116,63581.38056745003,0,0,55210.0755051188,,444946.67645205883,,,,,,,,,,,,,,,,,
粗利率,0.419,0.407,0.35457899258653364,0.3506475941688587,0.3435048716863071,0.3656099683739117,0.36575271022964023,0.3370712413836073,0.34700455449591533,0.3351476300896285,0.33725137571053626,0.35374165070362307,0,0,,,0.34844508117907164,,,,,,,,,,,,,,,,,
営業利益率,0.096,0.09,0.06538955582356822,0.06589064769785062,0.12225748714812489,0.09281051229436936,0.04868685036156977,0.05893312833848462,0.08176261435809833,0.07725625780071742,0.10232889024729097,0.11681560654405446,0,0,,,0.08476248097170992,,,,,,,,,,,,,,,,,
1人当たり粗利益,4033,3930,3169.0329594159903,2977.6348532969605,3795.054262965678,3063.683400924534,2895.49756038303,2747.742296310601,3204.8983680560236,3251.106308378771,3180.3708479897787,3308.388682089107,0,0,,,,,,,,,,,,,,,,,,,,
1人当たり営業利益,923,867,584.4160594367074,559.531256891925,1350.7051457618613,777.719566050681,385.4316113095876,480.4119411814951,755.1510950769031,749.4258784717622,964.9888566472715,1092.5245297323584,0,0,,,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",53,54,54.9662166666665,55.9113799999999,55.5713466666666,57.768266666666605,58.5261399999999,61.983476666666604,60.076913333333295,57.912003333333196,58.9298499999999,58.196753333333305,60.8817499999999,58.8555066666666,,,,,,,,,,,,,,,,,,,,
前月比_売上,1.036,1.007,0.8764966380432372,0.9664762531018782,1.2931092641212392,0.7884591211286727,0.9571287027642323,1.090547781091318,1.098136855154948,1.0124577487931725,0.9892265479181792,0.9794216857761504,0,0,,,,,,,,,,,,,,,,,,,,
前月比_粗利,1.109,0.965,0.8275440746404421,0.9557604371860838,1.2667685141294207,0.8391977468174792,0.9575023860306139,1.0050295844145454,1.1304983736803604,0.9778627129745828,0.9954359936412834,1.0273115806612754,0,0,,,,,,,,,,,,,,,,,,,,
前月比_人件費,1.002,1.015,1.1099272924769614,1.0082659812733301,0.9793544377317924,1.1101925334359688,0.9931601547422977,1.0320829396316638,0.9969022850904578,0.8914940663043458,1.0028482182292795,1.0034814747941507,0,0,,,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),1.396,0.812,1.0237756009600743,0.8757691652694213,1.0352007788936433,0.8673814237337832,1.0912779482084578,0.9072407645703404,1.0889641207306688,1.0144371878013814,0.8354899386875606,1.0069582388246288,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.6478776662812912,,,,124799568.01641017,136414900.0623314,,,0.09307189304047836,,,,,,,,,,,,,,,,,,,
PG Web,11月,12月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,11月（見込み）,,"累計
（1月 - 10月）",,,,,,,,,,,,,,,,,
売上高,439207,447883,381095.8981938356,375021.4777081336,495844.83457805205,389434.31982398377,367822.09133922576,402793.63548575604,456178.2132770903,481425.5499863471,457711.7932443786,426971.54244542203,0,0,635055.775862069,,4234299.356082225,,-30740.25079895655,,,,,,,,,,,,,,,
原価,319510,320730,289636.0029227689,280704.20892420324,363401.16751197545,271100.69713713526,258031.25475059033,289380.371976375,327032.5617772472,357826.02261849516,332912.2252279684,290556.6423830906,0,0,450889.600862069,,3060581.1552298497,,-42355.58284487779,,,,,,,,,,,,,,,
粗利,119697,127153,91459.89527106669,94317.26878393034,132443.6670660766,118333.62268684851,109790.83658863543,113413.26350938104,129145.65149984311,123599.52736785193,124799.56801641017,136414.9000623314,0,0,184166.175,,1173718.2008523752,,11615.332045921241,0.09307189304047844,,,,,,,,,,,,,,
人件費,19317,20182,23739.5361,23982.002599999996,23520.172099999854,24405.380100000002,24413.271099999998,25962.503,26923.586499999852,23478.527499999997,23370.731999999996,23818.89749999985,0,0,23818.8974999999,,243614.60849999957,,,,,,,,,,,,,,,,,
その他販管費,16549,22503,20872.513269011706,18707.48156553957,23844.389364120452,25703.746806951858,27886.578168887892,23818.574607797247,24904.267080782272,22612.76970530655,20817.353049571742,27681.280412033007,0,0,27681.280412033,,236848.95403000226,,6863.927362461265,0.32972142741281274,,,,,,,,,,,,,,
管理部門コスト,18963,32004,12292.915635359432,14902.166626537077,13899.950279830688,14422.907203752504,20638.504691443755,19672.05179544015,21478.010567034817,22903.35822545899,21202.811633268426,19668.198819863945,0,0,19668.1988198638,,181080.8754779898,,,,,,,,,,,,,,,,,
エンジニアコスト,5323,5248,6420.2686755439345,5790.642784677293,6584.883891956445,7079.137880688544,7231.500973916449,8191.047584391376,7288.575631374928,7051.6607095012605,6980.800781649428,7135.313075360307,0,0,7135.31307536031,,69753.83198905997,,,,,,,,,,,,,,,,,
営業利益,59545,47216,28134.66159115162,30934.9752071764,64594.27143016916,46722.4506954556,29620.98165438733,35769.086521752266,48551.211720651234,47553.21122758514,52427.87055192058,58111.2102550743,0,0,105862.48519274298,,442419.9308553237,,,,,,,,,,,,,,,,,
粗利率,0.273,0.284,0.23999181230900507,0.25149831247087734,0.26710708235729,0.30386028314179614,0.29848896837297434,0.2815666721560988,0.28310350591293554,0.2567365345926429,0.2726597170061947,0.31949412666013627,0,0,,,0.27719301403818436,,,,,,,,,,,,,,,,,
営業利益率,0.136,0.105,0.07382567412688755,0.08248854277954724,0.13027113912588562,0.11997517506051643,0.08053073034993223,0.08880251168471397,0.10643036056428327,0.09877583611616317,0.11454341208973094,0.13610089778407752,0,0,,,0.10448480224238836,,,,,,,,,,,,,,,,,
1人当たり粗利益,3292,3349,2208.0769759563395,2240.087262315681,3170.49071742878,2954.7087376811514,2678.143611589498,2560.844676802999,2987.943052951028,2863.947986733074,2837.3628019632947,3149.2115379293427,0,0,,,,,,,,,,,,,,,,,,,,
1人当たり営業利益,1638,1244,679.2430529427667,734.722758781306,1546.284110860908,1166.6272880115444,722.5488506289296,807.6575171100558,1123.2918343615358,1101.8644363631918,1191.9663830134887,1341.5286287252973,0,0,,,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",36,38,41.4206099999999,42.1042833333333,41.77387,40.0491666666666,40.9951266666666,44.2874433333333,43.22226,43.1570433333333,43.9843533333333,43.31716,43.8648166666666,41.8773366666666,,,,,,,,,,,,,,,,,,,,
前月比_売上,1.05,1.02,0.8508827041746071,0.9840606510999171,1.3221771659807473,0.7853955363987604,0.9445035340117782,1.095077334858274,1.132535802674623,1.0553453364812957,0.9507426293792653,0.9328392860907914,0,0,,,,,,,,,,,,,,,,,,,,
前月比_粗利,1.055,1.062,0.719290109325511,1.0312418192082446,1.4042356057774457,0.8934638047118664,0.9278076179513219,1.0329938912326366,1.1387173554807437,0.9570552777613428,1.0097091038624018,1.0930718930404784,0,0,,,,,,,,,,,,,,,,,,,,
前月比_人件費,1.039,1.045,1.1762727232187098,1.0102136157580601,0.9807426215523743,1.037636119167689,1.000323330346328,1.0634585956815923,1.0370181372728142,0.8720430875730515,0.9954087623254908,1.0191763569921495,0,0,,,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),0.88,1.36,0.9275435839226639,0.8962735500239714,1.2745910923704136,1.077978824051131,1.0849226915566124,0.8541232439328401,1.0455817567114034,0.9079877609711313,0.9206016476914158,1.3297214274128126,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-0.19169731508971222,0.8083026849102878,-0.1037481805303545,,,-0.03183965837701497,,0.4085778582134172,,,,,,,,,,,,,,,,,
PG App,11月,12月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,11月（見込み）,,"累計
（1月 - 10月）",,,,,,,,,,,,,,,,,
売上高,121100,112596,110162.061,99767.674,118109.416,94643.509,95502.693,102484.18,98685.978,80351,98012.484,117316.866,0,0,0,,1015035.8610000001,,19304.381999999998,,,,,,,,,,,,,,,
原価,25497,29259,27432.204,27601.269,39656.807,35993.452,35831.234,45582.823,35291.228,15672.448,35393.275,61194.286,0,0,0,,359649.026,,25801.011,,,,,,,,,,,,,,,
粗利,95603,83337,82729.857,72166.405,78452.609,58650.05700000001,59671.459,56901.356999999996,63394.75,64678.551999999996,62619.208999999995,56122.579999999994,0,0,0,,655386.835,,-6496.629000000001,-0.10374818053035453,,,,,,,,,,,,,,
人件費,8806,8357,7936.678900000001,7956.047399999986,7758.4989,10319.966900000001,10074.559899999986,9631.799,8560.4545,8155.284499999999,8353.18,8015.4605,0,0,8015.4605,,86761.93049999997,,,,,,,,,,,,,,,,,
その他販管費,84482,59574,63155.916730988305,54882.02643446044,52335.52663587955,40373.29719304815,44221.8428311121,41601.12439220275,46335.43791921773,49655.43629469345,39562.00595042826,33118.21258796699,0,0,33118.2125879669,,465240.8269699977,,-6443.793362461271,-0.16287832751795833,,,,,,,,,,,,,,
管理部門コスト,8878,13145,4020.100138146087,4886.810530093426,4591.009634821714,6381.179842294133,8825.778338671547,7860.405977537089,8375.416334014957,7830.42832364983,7204.52903302826,6756.093890705702,0,0,6756.09389070569,,66731.75204296275,,,,,,,,,,,,,,,,,
エンジニアコスト,3696,3050,3628.683075539679,4092.3311166605504,3301.341359885063,3370.5524766133817,3612.4351406731844,3799.5118054012496,3307.506074911664,3189.860137099045,3060.7159945689023,2762.642708951594,0,0,2762.64270895159,,34125.57989030431,,,,,,,,,,,,,,,,,
営業利益,-10258,-788,3988.478155325938,349.1895187855989,10466.232469413677,-1794.93941195566,-7063.157210456819,-5991.484175141093,-3184.0648281443573,-4152.457255442336,4438.778021974569,5470.170312375711,0,0,-50652.40968762418,,2526.745596735156,,,,,,,,,,,,,,,,,
粗利率,0.789,0.74,0.750983199197771,0.7233445674998897,0.664236702347254,0.6196944472969615,0.6248144123014416,0.5552208838476339,0.6423886278960522,0.8049501810805092,0.6388901336282835,0.4783845828271614,0,0,,,0.6456785027814893,,,,,,,,,,,,,,,,,
営業利益率,-0.085,-0.007,0.03620555134063748,0.0035000266597936215,0.08861471696222491,-0.018965266936115607,-0.07395767583702398,-0.05846252733974252,-0.0322646123864158,-0.0516789741937541,0.04528788416355787,0.0466273136922675,0,0,,,0.0024893165786732297,,,,,,,,,,,,,,,,,
1人当たり粗利益,5617,5345,6107.504745696175,5226.761769128896,5686.011355216428,3309.9907444509035,3403.76553627629,3215.486540298114,3761.2609850969025,4383.512527312879,4189.837942265347,3771.781845292375,0,0,,,,,,,,,,,,,,,,,,,,
1人当たり営業利益,-603,-51,294.448100662844,25.290582605148266,758.5613458364533,-101.29969422575977,-402.89497681386166,-338.5778079347973,-188.91310103941802,-281.42788970233494,296.9976924135624,367.62901981477023,0,0,,,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",17,16,13.5456066666666,13.8070966666666,13.7974766666666,17.7191,17.5310133333333,17.6960333333333,16.8546533333333,14.7549599999999,14.9454966666666,14.8795933333333,17.0169333333333,16.97817,,,,,,,,,,,,,,,,,,,,
前月比_売上,1.254,0.93,0.9783834328040073,0.9056445848448678,1.183844538662894,0.8013206076643373,1.0090781080401403,1.0731025145018684,0.9629386506288093,0.8142088838598731,1.219804159251285,1.196958399707531,0,0,,,,,,,,,,,,,,,,,,,,
前月比_粗利,1.295,0.872,0.9927146045573996,0.8723139095961449,1.0871070687253992,0.7475858068659006,1.0174151919409047,0.9535774380847634,1.1141166633337058,1.0202509198316894,0.968160341622985,0.8962518194696455,0,0,,,,,,,,,,,,,,,,,,,,
前月比_人件費,0.929,0.949,0.9497043077659448,1.0024403784308302,0.9751700197261285,1.3301499469182114,0.9762201756674224,0.9560515889135777,0.8887700521989712,0.9526695691215926,1.024265922298603,0.9595699482113399,0,0,,,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),1.577,0.705,1.0601255032562578,0.868992634027143,0.9536004778974061,0.7714319466763429,1.0953240360741858,0.9407370143094634,1.1138025377002148,1.0716513865966668,0.7967306080171559,0.8371216724820417,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,114144834.49194162,3529298.638575094,,,-0.9690805225283825,,-0.9737176017350851,,,,,,,,,,,,,,,,,
CG,11月,12月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,11月（見込み）,,"累計
（1月 - 10月）",,,,,,,,,,,,,,,,,
売上高,255755,340623,264694.2667441124,253960.58056111066,186855.35301314,103589.10406207167,92098.90965239657,284443.8646053423,60959.383854266904,50310.216707567844,461124.3962533575,9842.671759718283,0,0,14137.931034482759,,1767878.7472130845,,-451281.72449363925,,,,,,,,,,,,,,,
原価,179816,243924,202530.0545270478,196753.58408667927,131375.2515681178,71639.72443180073,61345.97408601644,215388.28575710178,41814.450238455065,38627.853024159645,346979.5617614159,6313.37312114319,0,0,10037.931034482759,,1312768.1126019375,,-340666.1886402727,,,,,,,,,,,,,,,
粗利,75940,96699,62164.21221706463,57206.99647443139,55480.101445022214,31949.379630270938,30752.935566380133,69055.57884824055,19144.93361581184,11682.363683408199,114144.83449194161,3529.2986385750937,0,0,4100,,455110.6346111465,,-110615.53585336651,-0.9690805225283825,,,,,,,,,,,,,,
人件費,3932,4463,4345.989,4305.872,4483.656,4464.374000000001,4139.34,2953.362,2971.184,2588.792999999985,2182.913999999985,2103.6039999999853,0,0,2103.60399999999,,34539.08799999996,,,,,,,,,,,,,,,,,
その他販管費,12760,8204,7172.8369999999995,11004.462,7537.526000000001,6165.723999999999,15987.060000000001,5922.517999999999,6087.836,5463.27,16882.912,3454.149,0,0,3454.149,,85678.294,,-13428.763,-0.7954056148607539,,,,,,,,,,,,,,
管理部門コスト,3288,6192,2193.3222177039765,2628.6021834349945,2527.302809716933,2747.229051450172,4082.3871549121313,2292.254297472673,2584.132036556684,2790.4881198303374,2137.8044509251317,1903.8054765925276,0,0,1903.80547659252,,25887.32779859556,,,,,,,,,,,,,,,,,
エンジニアコスト,884,852,1077.2438807951182,973.24498435049,977.4608338097884,926.609420793781,989.0735350844319,852.5652022837585,894.1648685151381,890.1420622715556,1217.5213651260817,1200.6224008913819,0,0,1200.62240089138,,9998.648553921525,,,,,,,,,,,,,,,,,
営業利益,55076,76988,47374.820118565534,38294.815306645905,39954.15580149549,17645.44315802699,5555.074876383565,57034.879348484115,6607.616710740016,-50.32949869367985,91723.68267589042,-5132.8822389088,0,0,-4562.18087748389,,299007.2762586295,,,,,,,,,,,,,,,,,
粗利率,0.297,0.284,0.2348528851105059,0.22525935461336544,0.2969147019358913,0.3084241332092856,0.33391204827993193,0.24277401428240744,0.3140604842985429,0.23220658641390618,0.24753588276692812,0.35857120147183585,0,0,,,0.25743317256830595,,,,,,,,,,,,,,,,,
営業利益率,0.215,0.226,0.17897939649884498,0.1507903912569258,0.21382398286810572,0.17034072567568165,0.060316402195745356,0.20051365645597022,0.10839375815438972,-0.0010003832618377315,0.19891309898401968,-0.5214927779991023,0,0,,,0.16913336207587196,,,,,,,,,,,,,,,,,
1人当たり粗利益,12046,13164,8411.55728885454,7702.778649543732,7304.466509629414,4188.194911531148,3792.437089541908,13381.506949535595,3681.5079682912697,2221.764515901968,25738.517559343352,841.7254361087934,0,0,,,,,,,,,,,,,,,,,,,,
1人当たり営業利益,8737,10481,6410.376634148061,5156.300870717659,5260.332720583451,2313.113935274681,685.0491378589146,11052.150269349455,1270.6230306232576,-9.57171830385356,20682.77226620985,-1224.1745410314506,0,0,,,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",6,7,7.39033333333333,7.4268,7.59536666666666,7.62843666666666,8.10901666666666,5.16052333333333,5.20029666666666,5.25814666666666,4.43478666666666,4.19293333333333,3.77816666666666,3.62688666666666,,,,,,,,,,,,,,,,,,,,
前月比_売上,1.032,1.332,0.7770886485766153,0.9594487394266898,0.7357651829283676,0.5543812494083972,0.889079121653663,3.0884607177099257,0.21431077073448673,0.8253071721958741,9.165621347522313,0.021344938241589766,0,0,,,,,,,,,,,,,,,,,,,,
前月比_粗利,1.393,1.273,0.6428630308179467,0.9202561157644262,0.9698132197836848,0.5758709663126886,0.9625518843327645,2.24549551372695,0.27723949223400984,0.6102065391211235,9.77069688851196,0.03091947747161747,0,0,,,,,,,,,,,,,,,,,,,,
前月比_人件費,1.067,1.135,0.9737819852117409,0.9907691897057265,1.041288733153238,0.995699491664838,0.9271938238149401,0.7134862079461943,1.0060344786721032,0.87130012816439,0.8432168968318432,0.9636678311651304,0,0,,,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),1.816,0.643,0.8743097269624572,1.5341854276069566,0.6849517950082431,0.8180036791912888,2.5928925783898213,0.37045698208426053,1.0279134651849098,0.8974075517145994,3.090257666196252,0.2045943851392461,0,0,,,,,,,,,,,,,,,,,,,,
,-7539,-82969,-190.88200000001234,16543.081999999977,41398.89999999998,5398.021000000001,8286.30000000001,15354.16800000002,5825.133999999998,,,48321072,,,,,0.7001926182589362,,,,,,,,,,,,,,,,,
D2C Creator,11月,12月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,11月（見込み）,,"累計
（1月 - 10月）",,,,,,,,,,,,,,,,,
売上高,112326,197458,98583.37,110438.987,144182.289,122264.266,90554.115,164691.801,79589.036,98647.55,167203.4,118265.93,0,0,133251.088,,1194420.744,,-48937.47,,,,,,,,,,,,,,,
原価,51128,165139,53634.349,42937.923,38257.549,67569.835,40926.699,81094.379,40354.617,43037.038,72654.818,69944.858,0,0,66625.544,,550412.0650000001,,-2709.9600000000064,,,,,,,,,,,,,,,
粗利,61198,32318,44949.02099999999,67501.06399999998,105924.73999999999,54694.431,49627.416000000005,83597.422,39234.418999999994,55610.512,94548.582,48321.072,0,0,66625.544,,644008.679,,-46227.509999999995,-0.4889286441122935,,,,,,,,,,,,,,
人件費,17574,17584,18412.126,17937.853,18985.847,18885.393199999853,18359.959399999858,17199.4176,19417.9698,15810.035800000001,15484.495999999852,13453.8888,0,0,13453.8888,,173946.98659999954,,,,,,,,,,,,,,,,,
その他販管費,35028,56081,23844.018000000007,29435.612000000005,35786.32400000001,27419.485999999997,23188.201999999994,35968.77299999999,20793.997999999996,28303.653999999995,37745.581,31510.880999999994,0,0,31510.881,,293996.529,,-6234.700000000004,-0.16517695144234248,,,,,,,,,,,,,,
ロイヤリティ,16135,41622,21295.885,21522.37,28739.516,21876.924,18152.914,32274.481,12615.287,18579.606,34916.278,15318.928,,,15318.928,,225292.189,,-19597.35,,,,,,,,,,,,,,,
管理部門コスト,15912,23995,8010.1619217667685,10114.627699342554,9566.352615765123,10236.81586972013,14315.888905626063,12272.311114000153,14143.091956636736,14055.360638666054,11645.046831656724,9728.237424639045,0,0,9728.23742463902,,114087.89497781935,,-1916.8094070176794,-0.16460297968118842,,,,,,,,,,,,,,
エンジニアコスト,4504,3417,5032.114642269847,5554.401888904974,6072.696525957109,6329.684899353817,6525.204897358859,6864.678672603976,3804.5958652753984,4456.660152536494,3769.7091392595776,2880.932018109909,0,0,2880.93201810991,,51290.678701629964,,,,,,,,,,,,,,,,,
営業利益,-27954,-110381,-31645.28456403663,-17063.800588247555,6774.003858277749,-30053.872969073796,-30914.75320298477,-20982.23938660411,-31540.523621912143,-25594.80459120254,-9012.528970916159,-24571.795242748936,0,0,-6267.323242748942,,-214605.59927944897,,,,,,,,,,,,,,,,,
粗利率,0.545,0.164,0.45594932492163737,0.6112068376722796,0.7346584711247024,0.4473460054142066,0.5480415329551838,0.5075991730760173,0.49296261108125494,0.5637292766013956,0.5654704509597293,0.4085798166893881,0,0,,,0.3160304754584177,,,,,,,,,,,,,,,,,
営業利益率,-0.249,-0.559,-0.32100023121583926,-0.15450884738962298,0.046982218865159985,-0.24581076672945304,-0.3413953435797453,-0.12740305989248432,-0.3962923187298329,-0.2594570730971275,-0.053901589147805365,-0.20776731931798903,0,0,,,-0.3898998821536533,,,,,,,,,,,,,,,,,
1人当たり粗利益,1974.1290322580646,1154.2142857142858,1665.3953686550574,2362.021531965526,3684.3387826086955,1924.143874009102,1745.2166161149942,3025.767667444849,1378.5084763628056,2099.7248219095377,3913.8936823441045,627.9402000333249,0,0,,,,,,,,,,,,,,,,,,,,
1人当たり営業利益,-916,-3878,-1172.4818289750513,-597.1026531760557,235.617525505313,-1057.2918395236818,-1087.1599877967303,-759.4418584651396,-1108.1820572321255,-966.400858026126,-373.0788918781666,-1146.851906484441,0,0,,,,,,,,,,,,,,,,,,,,
"人数(正社員=1, Intern&Part Time=0.3)",31,28,26.99,28.5776666666666,28.75,28.4253333333333,28.43625,27.6285,28.4615,26.4846666666666,24.1571666666666,21.42543,21.69633,19.79828,,,,,,,,,,,,,,,,,,,,
前月比_売上,0.922,1.758,0.4992624760708606,1.1202598064967753,1.3055379528245763,0.8479839434370473,0.7406425275558437,1.8187113970469482,0.48326046297836034,1.239461550960361,1.6949574520603907,0.7073177339695246,0,0,,,,,,,,,,,,,,,,,,,,
前月比_粗利,0.969,0.528,1.3908354786806112,1.501724898524486,1.5692306716824496,0.5163518078968143,0.907357752748173,1.6845008009282612,0.46932570480462893,1.4173909902934974,1.7001926182589362,0.5110713558877065,0,0,,,,,,,,,,,,,,,,,,,,
前月比_人件費,0.97,1.001,1.0470954276615105,0.9742412690419346,1.0584236028693068,0.9947090166690932,0.9721777675245862,0.9367895225302151,1.1289899606833198,0.8141961267238145,0.9794092939371997,0.8688619119408296,0,0,,,,,,,,,,,,,,,,,,,,
前月比_販管費(人件費以外),0.713,1.601,0.4251710561509247,1.2345072042807548,1.2157492767604086,0.7662001271770744,0.8456833217077809,1.5511669684436937,0.5781125199906042,1.3611453651193004,1.3335939239505967,0.8348230485576575,0,0,,,,,,,,,,,,,,,,,,,,
,,,0.2418665338788886,0.26653279606775104,0.24820194108584315,0.2242641034625767,0.25607010791282087,0.21840050798885843,0.2612671172446416,0.2869169482668347,56640158,19511480.000000004,,,-0.6555186163145943,,0.828281407359587,,,,,,,,,,,,,,,,,
DX / AI,11月,12月,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,11月（見込み）,,"累計
（1月 - 10月）",,,,,,,,,,,,,,,,,
売上高,26615,31756,35290.86,31833.284,22914.702,40572.907,50221.02,32769.167,99373.579,62628.873,82820.705,37327.802,0,0,33292.706,,495752.89900000003,,-45492.903,,,,,,,,,,,,,,,
原価,2135,2653,1270.494,1558.226,2179.453,3601.763,9293.663,2177.096,50388.526,11824.289,26180.547,17816.322,0,0,16646.353,,126290.379,,-8364.224999999999,,,,,,,,,,,,,,,
