投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均 視聴時間,視聴 維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規 フォロー,フォロー率,おすすめ率
2025-10-15 00:00:00,美容探偵,PR,TikTok,Moeka,あのナンバーズイン5番白玉ラインから、待望の新作美容液が登場！！！バズる前にチェックしてみてね！ #PR #ナンバーズイン #美容液 #新作コスメ #韓国コスメ,https://www.tiktok.com/@tantei_cosme/video/7561398118248369429?is_from_webapp=1,単品,2025-12-24 13:32:16,39.0,632900.0,859.0,5.0,30.0,50.0,0.00135724443,7.900142203e-06,4.740085322e-05,7.900142203e-05,10.4,0.2666666667,71.0,38.0,30.0,20.32,27.0,4.266076789e-05,62.0
2025-10-20 00:00:00,突撃ちゃん,PR,TikTok,Riho,ねえ！！フィルターかけた？！ってレベルのコンシーラー見つけたんだけど🥺 #PR #SKINFOOD #スキンフード #PDRNコンシーラー #サーモンPDRNコンシーラー,https://www.tiktok.com/@totsugeki_cosme/video/7563228368758426900?is_from_webapp=1&sender_device=pc&web_id=7490419609456199185,単品,2025-12-24 13:31:15,21.0,615600.0,739.0,9.0,32.0,105.0,0.001200454841,1.461988304e-05,5.198180637e-05,0.0001705653021,10.4,0.4952380952,71.0,38.0,30.0,20.32,27.0,4.385964912e-05,62.0
2025-10-25 00:00:00,成分オタクちゃん,PR,TikTok,Riho,おいVT！大丈夫か？息してるか？愛してるぞ❤️❤️❤️❤️❤️内側から発光肌爆誕するしい、お得だしい、みんなもとりあえず買っとけ！ #PR #VT #リードル #PDRNセラム #ブイティー,https://www.tiktok.com/@seibun_otakuchan/video/7565082535558909204?is_from_webapp=1&sender_device=pc&web_id=7490419609456199185,単品,2025-12-24 13:30:24,42.0,611400.0,455.0,6.0,31.0,89.0,0.0007441936539,9.813542689e-06,5.070330389e-05,0.0001455675499,10.4,0.2476190476,71.0,38.0,30.0,20.32,27.0,4.41609421e-05,62.0
2025-10-02 00:00:00,ビビちゃん,PR,TikTok,Maya,"iHerbで買える、おすすめサプリ3つ紹介するよ〜〜！！ iHerbは日本だと売ってない商品も気軽に買えるからめっちゃ気に入ってるの！！ ぜひ見てみてね〜〜！ オススメアイテムまとめ↓ ・California Gold Nutrition, LactoBif®（ラクトビフ）30プロバイオティクス、300億CFU、ベジカプセル60粒 ・California Gold Nutrition, CollagenUP®（コラーゲンアップ）、ヒアルロン酸＆ビタミンC配合加水分解海洋性コラーゲンペプチド、プレーン、206g（7.26オンス） ・Doctor's Best, PepZin GI®（ペプジンGI）、亜鉛-Lカルノシンコンプレックス、ベジカプセル120粒 ▼クーポン情報 期限：10月8日(水)23:59まで コード名：Bibi3611 OFF率：22% OFF 条件：1注文1回限り、一部対象外商品あり #PR #iHerb #アイハーブ #アイハーブ愛用品 #iherbjapan",https://www.tiktok.com/@bibichan_cosme/video/7556556300474191111?is_from_webapp=1&sender_device=pc&web_id=74904196094561991855,単品,2025-12-24 13:31:55,46.0,608500.0,936.0,3.0,59.0,12.0,0.00153820871,4.930156122e-06,9.695973706e-05,1.972062449e-05,10.4,0.2260869565,71.0,38.0,30.0,20.32,27.0,4.437140509e-05,62.0
2025-10-02 00:00:00,コスメ俱楽部,PR,TikTok,Moeka,"みんなiHerb使ったことあるー！？お得なクーポンあるからチェックしてみてね！ オススメアイテムまとめ↓ ・Advanced Clinicals, ケラチン、スリーク＋スムースヘアマスク、340g（12オンス） ・Advanced Clinicals, コラーゲンセラム、52ml（1.75液量オンス） ・Mild By Nature, シックニングシャンプー、ビタミンBコンプレックス＆ビオチン、シトラススクイーズ、473ml（16液量オンス） ▼クーポン情報 期限：10月8日(水)23:59まで コード名：Katari2029 OFF率：22% OFF 条件：1注文1回限り、一部対象外商品あり #PR #iHerb #アイハーブ #アイハーブ愛用品 #iherbjapan",https://www.tiktok.com/@cosme_katari.club/video/7556550152803175697,単品,2025-12-24 13:34:20,60.0,606700.0,1104.0,9.0,55.0,87.0,0.001819680237,1.483434976e-05,9.065435965e-05,0.0001433987144,10.4,0.1733333333,71.0,38.0,30.0,20.32,27.0,4.450304928e-05,62.0
2025-10-02 00:00:00,成分オタクちゃん,PR,TikTok,Riho,"iHerbは日本では売っていない商品も気軽に買えるからめっちゃ気に入ってる！ ぜひ見てみてね！ オススメアイテムまとめ↓ ・Advanced Clinicals, ケラチン、スリーク＋スムースヘアマスク、340g（12オンス） ・Advanced Clinicals, ビオチン、Strengthening Hair Mask、340ml（12液量オンス） ・California Gold Nutrition, CoQ10、100mg、植物性ソフトジェル120粒 ▼クーポン情報 期限：10月8日(水)23:59まで コード名：Otaku6437 OFF率：22% OFF 条件：1注文1回限り、一部対象外商品あり #PR #iHerb #アイハーブ #アイハーブ愛用品 #iherbjapan",https://www.tiktok.com/@seibun_otakuchan/video/7556554191418789140?is_from_webapp=1&sender_device=pc&web_id=7490419609456199185,単品,2025-12-24 13:30:04,47.0,580000.0,1058.0,2.0,36.0,140.0,0.001824137931,3.448275862e-06,6.206896552e-05,0.0002413793103,10.4,0.2212765957,71.0,38.0,30.0,20.32,27.0,4.655172414e-05,62.0
2025-10-05 00:00:00,怪獣ちゃん,通常,IG,Hina,女の子が大好きな流行りの美容情報を発信する🥰コスメ怪獣ちゃんです😈💄🖤  今回はデパコス級の香り⁉︎【スリコ🌼ミニ香水】を紹介します💄 参考になったら嬉しいです🥰  コスメ怪獣ちゃんでは『コメント欄』と『DM』を解放しています!! 紹介した商品で気になった事や、紹介してほしい商品がある方はぜひ『コメント欄』や『DMに』✍🏻  この投稿が参考になったらあとで見返せるように『保存』をお願いします🥰 『いいね』を押していただけるととても励みになります！  #美容 #コスメ #コスメ紹介 #コスメレビュー #コスメ購入品 #コスメ好きな人と繋がりたい #コスメ好きさんと繋がりたい #メイク #メイク好き #メイク好きさんと繋がりたい #可愛くなりたい #美容好き #美容好きな人と繋がりたい #スキンケア #垢抜けコスメ #かわいくなりたい #バズりコスメ #3coins #3coins購入品 #スリコ #香水 #いい香り,https://www.instagram.com/p/DPa_fuyk4oG/,単品,2025-12-30 14:46:42,26.366,533820.0,11665.0,23.0,,,0.02185193511,4.308568431e-05,0,0,10.4,0.3944473944,71.0,38.0,30.0,20.32,27.0,5.05788468e-05,62.0
2025-10-29 00:00:00,突撃ちゃん,通常,TikTok,Riho,まって！！！美的の雑誌いま買わないで！！！1月号がやばすぎたの！！！わたしのクリスマスプレゼントはこれです🎄🎁 #美的 #雑誌 #雑誌ふろく #クリスマスプレゼント,https://www.tiktok.com/@totsugeki_cosme/video/7566622935604137236?is_from_webapp=1&sender_device=pc&web_id=7490419609456199185,単品,2025-12-24 13:31:24,20.0,513000.0,6109.0,96.0,654.0,2084.0,0.01190838207,0.0001871345029,0.001274853801,0.004062378168,10.4,0.52,71.0,38.0,30.0,20.32,27.0,5.263157895e-05,62.0
2025-10-02 00:00:00,コスメ俱楽部,通常,IG,Moeka,【忖度なし】ファンデ一つしか買えないとしたら何買う⁉︎  #コスメ #美容 #メイク #クッションファンデ #ファンデーション #tfit #byur,https://www.instagram.com/p/DPTga_cAOc8/,単品,2025-12-08 18:49:14,45.4,509115.0,5707.0,0.0,,,0.01120964811,0,0,0,10.4,0.2290748899,71.0,38.0,30.0,20.32,27.0,5.303320468e-05,62.0
2025-10-20 00:00:00,肌コミちゃん,PR,TikTok,Riho,やばい！！ナンバーズインが革命起こしてる🥺ちょー高濃度の美白美容液でトーンアップした感あったからみんなも試してみて！！ #PR #ナンバーズイン #美白 #グルタチオン #トラネキサム酸,https://www.tiktok.com/@bihadanaritaina/video/7563231223942810900?is_from_webapp=1,単品,2025-12-24 13:34:00,32.0,472700.0,432.0,5.0,23.0,20.0,0.0009138988788,1.057753332e-05,4.865665327e-05,4.231013328e-05,10.4,0.325,71.0,38.0,30.0,20.32,27.0,5.711867992e-05,62.0
2025-10-04 00:00:00,コスメ俱楽部,通常,TikTok,Moeka,みんなだったらどれ選ぶー！？ #下地 #プチプラコスメ #韓国コスメ #ダルバ #チャコット,https://www.tiktok.com/@cosme_katari.club/video/7557288805267557653,単品,2025-12-24 13:34:23,46.0,456200.0,8027.0,45.0,50.0,2026.0,0.01759535292,9.864094695e-05,0.0001096010522,0.004441034634,10.4,0.2260869565,71.0,38.0,30.0,20.32,27.0,5.918456817e-05,62.0
2025-10-06 00:00:00,怪獣ちゃん,通常,YT,Hina,セザンヌ買おうとしてる人ちょっと待って！ちふれの青コンシーラーが激アツ #コスメ #美容 #メイク #おすすめ #新作コスメ,https://www.youtube.com/shorts/j14U_DAUcHA,単品,2026-01-12 18:44:44,25.0,454406.0,2574.0,30.0,,,0.00566453788,6.602025501e-05,0,0,10.4,0.416,71.0,38.0,30.0,20.32,27.0,5.941822951e-05,62.0
2025-10-02 00:00:00,怪獣ちゃん,PR,TikTok,Hina,"iHerbで買えるおすすめ美容アイテム3選！ 日本では売っていない商品も気軽に買えるからめっちゃおすすめだよ〜！ ぜひ見てみてね！！ オススメアイテムまとめ↓ ・Advanced Clinicals, ビオチン、Strengthening Hair Mask、340ml（12液量オンス） ・Mild By Nature, シックニングシャンプー、ビタミンBコンプレックス＆ビオチン、シトラススクイーズ、473ml（16液量オンス） ・California Gold Nutrition, 南極クリル（オキアミ）オイル、EPA（エイコサペンタエン酸） DHA（ドコサヘキサエン酸） アスタキサンチン配合オメガ3リン脂質複合体、天然イチゴ＆レモン、500mg、魚ゼラチンソフトジェル30粒 ▼クーポン情報 期限：10月8日(水)23:59まで コード名：Kaiju5729 OFF率：22% OFF 条件：1注文1回限り、一部対象外商品あり #PR #iHerb #アイハーブ #アイハーブ愛用品 #iherbjapan",https://www.tiktok.com/@cosme_kaiju/video/7556557896146750738?is_from_webapp=1,単品,2025-12-24 13:33:15,50.0,423700.0,565.0,6.0,42.0,62.0,0.001333490677,1.416096295e-05,9.912674062e-05,0.0001463299504,10.4,0.208,71.0,38.0,30.0,20.32,27.0,6.372433325e-05,62.0
2025-10-18 00:00:00,ビビちゃん,PR,TikTok,Maya,美白といえばのナンバーズイン５番白玉シリーズにとんでもない大型新人が登場！！！🔥 ２週間で集中ケアできるこれ、本当に感動したからチェックしてみて〜〜！！！ #PR #ナンバーズイン #美容液 #新作コスメ #韓国コスメ,https://www.tiktok.com/@bibichan_cosme/video/7562485236370509077?is_from_webapp=1&sender_device=pc&web_id=74904196094561991855,単品,2025-12-24 13:31:59,40.0,418000.0,436.0,7.0,24.0,19.0,0.001043062201,1.674641148e-05,5.741626794e-05,4.545454545e-05,10.4,0.26,71.0,38.0,30.0,20.32,27.0,6.459330144e-05,62.0
2025-10-15 00:00:00,maco,通常,TikTok,,秋冬乾燥地獄の子集合！！！おすすめ下地集めてみた✨ #下地 #乾燥肌 #ベースメイク #プチプラ #韓国コスメ,https://www.tiktok.com/@buzzcosme_review/video/7561400244097846548?is_from_webapp=1&sender_device=pc&web_id=7490419609456199185,単品,2025-12-24 13:32:43,33.0,411300.0,5361.0,48.0,48.0,2049.0,0.01303428155,0.0001167031364,0.0001167031364,0.004981765135,10.4,0.3151515152,71.0,38.0,30.0,20.32,27.0,6.564551422e-05,62.0
2025-10-21 00:00:00,ももそら,通常,TikTok,Hina,最新版のメイク診断！皆は何になった？ウルザボメイク今度やってみます🫡✨️ #メイク #診断 #流行り #最新版 #ももそら,https://www.tiktok.com/@cosme_daisuki.kaigi/video/7563630551848996104?is_from_webapp=1&sender_device=pc&web_id=7490419609456199185,単品,2025-12-24 13:29:50,43.0,384600.0,3676.0,22.0,78.0,789.0,0.009557982319,5.720228809e-05,0.0002028081123,0.002051482059,10.4,0.2418604651,71.0,38.0,30.0,20.32,27.0,7.020280811e-05,62.0
2025-10-31 00:00:00,肌コミちゃん,PR,TikTok,Riho,季節の変わり目ってちょー肌揺らぐよね🥺そんな時はこれ試してみて！！！！肌トラブル防いでくれる成分がたっぷりだからほんとにおすすめだよーん🤍🤍🤍 #PR #コフェル #kopher #スキンケア #クリーム,https://www.tiktok.com/@bihadanaritaina/video/7567311308249500949?is_from_webapp=1,単品,2025-12-24 13:34:16,32.0,365200.0,360.0,0.0,22.0,41.0,0.0009857612267,0,6.024096386e-05,0.0001122672508,10.4,0.325,71.0,38.0,30.0,20.32,27.0,7.3932092e-05,62.0
2025-10-19 00:00:00,肌コミちゃん,通常,IG,Riho,美容に月20万課金する美肌狂、肌コミちゃんです🫧🩵 ⁡ 今回はコスパ良すぎ！【無印良品👛おすすめBBクリーム】を紹介します💄🫧 参考になったら嬉しいです☺️🩵✨ ⁡ 肌コミちゃんでは『コメント欄』と『DM』を解放しています!! 紹介した商品で気になった事や、紹介してほしい商品がある方はぜひ『コメント欄』や『DMに』✍🏻 ⁡ この投稿が参考になったらあとで見返せるように『保存』をお願いします🩵 『いいね』を押していただけるととても励みになります！ ⁡ ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ⁡ #美容 #スキンケア #コスメ #コスメ紹介 #コスメレビュー #コスメ購入品 #コスメ好きな人と繋がりたい #コスメ好きさんと繋がりたい #可愛くなりたい #美容好き #美容好きな人と繋がりたい #プチプラ #垢抜け #美白ケア #垢抜ける方法 #無印良品 #無印購入品 #BBクリーム #化粧下地,https://www.instagram.com/p/DP_Cpyjj25s/,単品,2025-12-08 18:47:49,26.4,355610.0,2085.0,4.0,,,0.005863164703,1.124827761e-05,0,0,10.4,0.3939393939,71.0,38.0,30.0,20.32,27.0,7.592587385e-05,62.0
2025-10-25 00:00:00,突撃ちゃん,PR,TikTok,Riho,え！！！！何でバズってないの？！？！ほんとに意味分からないんだけど！！！！！💢まじでお得すぎるから、絶対チェックして！！！！ #PR #VT #リードル #PDRNセラム #ブイティー,https://www.tiktok.com/@totsugeki_cosme/video/7565082957384338709?is_from_webapp=1&sender_device=pc&web_id=7490419609456199185,単品,2025-12-24 13:31:22,27.0,349600.0,544.0,8.0,38.0,57.0,0.001556064073,2.288329519e-05,0.0001086956522,0.0001630434783,10.4,0.3851851852,71.0,38.0,30.0,20.32,27.0,7.723112128e-05,62.0
2025-10-24 00:00:00,ももそら,PR,TikTok,Hina,💬PDRNって結局何に効くんですか？ ーーーーーーーーー 今更聞けないPDRNの効果ちゃんとわかってる？万能すぎるPDRNを日々のスキンケアに手軽に取り入れるなら 私のおすすめは「ダーマレーザー スーパーVC100+PDRNマスク」✨ ハリや弾力ケアはもちろん、6種のビタミンCでくすみと毛穴ケアまでできちゃう超優秀パックだから、みんなもぜひゲットしてみてね！ @クオリティファースト  #PR #クオリティファースト #ダーマレーザー #PDRN #シートマスク,https://www.tiktok.com/@cosme_daisuki.kaigi/video/7564729040670674194?is_from_webapp=1&sender_device=pc&web_id=7490419609456199185,単品,2025-12-24 13:29:54,53.0,316600.0,188.0,4.0,10.0,22.0,0.000593809223,1.263423879e-05,3.158559697e-05,6.948831333e-05,10.4,0.1962264151,71.0,38.0,30.0,20.32,27.0,8.528111181e-05,62.0
2025-10-04 00:00:00,怪獣ちゃん,通常,TikTok,Hina,スリコのコスメが話題になってたけど、まさか香水まで買えちゃうってすごすぎない？！ 香水って持ち歩くには不便なサイズが多いから、これは便利すぎる✨ #スリコ #香水 #ミニコスメ #オススメ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7557311517339684103?is_from_webapp=1,単品,2025-12-24 13:33:17,26.0,290700.0,7690.0,31.0,303.0,4449.0,0.02645338837,0.0001066391469,0.001042311662,0.01530443756,10.4,0.4,71.0,38.0,30.0,20.32,27.0,9.287925697e-05,62.0
2025-10-03 00:00:00,コスメ俱楽部,通常,IG,Moeka,キャンメイクで売り切れ続出の15番アイライナー見つけちゃった！！！  #コスメ #美容 #キャンメイク #canmake #プチプラコスメ,https://www.instagram.com/p/DPVO6udAC2B/,単品,2025-12-08 18:49:41,36.033,285534.0,2381.0,0.0,,,0.008338761759,0,0,0,10.4,0.2886243166,71.0,38.0,30.0,20.32,27.0,9.455966715e-05,62.0
2025-10-02 00:00:00,怪獣ちゃん,通常,YT,Hina,キャンメイクがプチ炎上してる⁉︎あの新作は本当にお値段以上リップなの？ #コスメ #美容 #メイク #購入品紹介 #プチプラ,https://www.youtube.com/shorts/3yAIfn6WsdQ,単品,2026-01-12 18:44:42,21.0,282330.0,3610.0,11.0,,,0.01278645557,3.896149896e-05,0,0,10.4,0.4952380952,71.0,38.0,30.0,20.32,27.0,9.563277016e-05,62.0
2025-10-23 00:00:00,モテコスメちゃん,通常,IG,Maya,すきぴに可愛くみられたい、モテコスメちゃんです☺️🎀  今回は見つけたら買って！【スリコ🩷大人気ポーチ】を紹介します💄💕 参考になったら嬉しいです🥰🥰🥰  モテコスメちゃんでは『コメント欄』と『DM』を解放しています!! 紹介した商品で気になった事や、紹介してほしい商品がある方はぜひ『コメント欄』や『DMに』✍🏻  この投稿が参考になったらあとで見返せるように『保存』お願いします💓 『いいね』を押していただけるととても励みになります！ ーーーーーーーーーーーーーーーーーーーーーーーーー #モテコスメ #美容 #コスメ #コスメ紹介 #コスメレビュー #コスメ購入品 #コスメ好きな人と繋がりたい #コスメ好きさんと繋がりたい #メイク #メイク好き #メイク好きさんと繋がりたい #可愛くなりたい #美容好き #美容好きな人と繋がりたい #バズりコスメ #垢抜けコスメ #垢抜ける方法 #コスメポーチ #スリコ #3coins,https://www.instagram.com/reel/DQJVybDEknk/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,単品,2025-12-30 14:44:48,21.666,278877.0,5409.0,7.0,,,0.01939564754,2.510067162e-05,0,0,10.4,0.4800147697,71.0,38.0,30.0,20.32,27.0,9.681687626e-05,62.0
