投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均 視聴時間,視聴 維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規 フォロー,フォロー率,おすすめ率
2025-11-01 00:00:00,kana,通常,IG,Ryusei,my sister wants to be an influencer😭  #beauty #jbeauty #japan #cosmetics #sister #fyp,https://www.instagram.com/reel/DQfhrvLAcTE/?igsh=MTI3dGNidjc4M29lag==,単品,2025-12-30 14:42:22,34.4,85629.0,17729.0,422.0,,,,,,,,,,,,,,,
2025-11-01 00:00:00,kana,通常,IG,Ryusei,"“I favorite color is pink, but I use pink eyeshadow”  #jbeauty #beauty #japan #cosmetics #vlog #makeups",https://www.instagram.com/reel/DQhHtvMEQCQ/?igsh=MXNtd2owenczd2gzMA==,単品,2025-12-30 14:42:36,50.7,6724.0,933.0,11.0,,,,,,,,,,,,,,,
2025-11-01 00:00:00,kana,通常,IG,Ryusei,She’s doing her best🥲  #jbeauty #beauty #cosmetics #japan #japanese #sister,https://www.instagram.com/reel/DQf2s-4EdwI/?igsh=MXU2cWd3b3V6cmxscQ==,単品,2025-12-30 14:42:29,32.437,4967.0,775.0,8.0,,,,,,,,,,,,,,,
2025-11-01 00:00:00,モテコスメちゃん,PR,IG,Maya,みんな大好きfweeの新作下地が想像以上にやばい！！！！！！ この艶感綺麗すぎるからみんな11/21（金）から始まる メガ割で絶対ゲットして〜〜〜〜！！！！💖  #PR #fwee #下地 #フィー#メガ割,https://www.instagram.com/reel/DRRcIXfiVzC/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,単品,2025-12-22 17:25:17,38.476,15283.0,327.0,0.0,,,0.02139632271,0,0,0,10.4,0.2702983678,71.0,38.0,30.0,20.32,27.0,0.001766668848,62.0
2025-11-01 00:00:00,モテコスメちゃん,PR,IG,Maya,キングダムの隠れ名品アイブロウが天才すぎた！！！！！ 通販限定で、AmazonやQoo10で購入できるからチェックしてみてね〜〜〜〜！！🌸  #キングダムアイブロウ #ダスティロゼ #ローズみるく眉 #淡眉 #うぶ眉 #垢抜け眉 #落ちないふわ眉 #アイブロウ #眉メイク #眉の描き方 #アイブロウメイク #垢抜けメイク #時短メイク #PR,https://www.instagram.com/reel/DQghBJ3iQTo/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,単品,2025-12-30 14:47:32,34.55,3986.0,86.0,0.0,,,0.0215755143,0,0,0,10.4,0.3010130246,71.0,38.0,30.0,20.32,27.0,0.006773707978,62.0
2025-11-01 00:00:00,ももそら,通常,IG,Hina,高すぎ！コスパ悪すぎ⁉︎話題のリファ5000円水を買ってきたのでガチでレビューします  #コスメ #美容 #美容オタク #コスメ相談室 #コスメ女子会 #コスメ鬼語り会 #refa #リファ #ミネラルウォーター #インナーケア,https://www.instagram.com/p/DRRb-3hk7Gx/,単品,2025-12-22 17:28:05,40.733,29038.0,112.0,0.0,,,0.003857014946,0,0,0,10.4,0.2553212383,71.0,38.0,30.0,20.32,27.0,0.000929816103,62.0
2025-11-01 00:00:00,怪獣ちゃん,通常,IG,Hina,女の子が大好きな流行りの美容情報を発信する🥰コスメ怪獣ちゃんです😈💄🖤  今回はSNSでよく見る！【フォレンコス💛バズりコンシーラー】を紹介します💄 参考になったら嬉しいです🥰  コスメ怪獣ちゃんでは『コメント欄』と『DM』を解放しています!! 紹介した商品で気になった事や、紹介してほしい商品がある方はぜひ『コメント欄』や『DMに』✍🏻  この投稿が参考になったらあとで見返せるように『保存』をお願いします🥰 『いいね』を押していただけるととても励みになります！  #美容 #コスメ #コスメ紹介 #コスメレビュー #コスメ購入品 #コスメ好きな人と繋がりたい #コスメ好きさんと繋がりたい #メイク #メイク好き #メイク好きさんと繋がりたい #可愛くなりたい #美容好き #美容好きな人と繋がりたい #スキンケア #垢抜けコスメ #かわいくなりたい #バズりコスメ #落ちないベースメイク #コンシーラー #フォレンコス,https://www.instagram.com/reel/DQgg9DUk4ky/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,単品,2025-12-30 14:57:04,24.333,36876.0,450.0,3.0,,,0.0122030589,8.1353726e-05,0,0,10.4,0.4274031151,71.0,38.0,30.0,20.32,27.0,0.000732183534,62.0
2025-11-02 00:00:00,ももそら,通常,IG,Hina,来たぞメガ割！乗り遅れたら損する⁉︎これ買えば間違い無い冬コスメを大会議  #コスメ #美容 #美容オタク #コスメ相談室 #コスメ女子会 #コスメ鬼語り会 #qoo10 #qoo10購入品 #qoo10メガ割 #メガ割 #メガ割購入品 #メガ割おすすめ,https://www.instagram.com/p/DRWloGGEyk-/,単品,2025-12-30 14:56:46,60.0,5403.0,41.0,0.0,,,0.007588376828,0,0,0,10.4,0.1733333333,71.0,38.0,30.0,20.32,27.0,0.004997223765,62.0
2025-11-02 00:00:00,ももそら,通常,IG,Hina,不眠はこれで悩み解決⁉︎韓国でバズってる「寝落ちグミ」食べて寝た結果…  #コスメ #美容 #美容オタク #コスメ相談室 #コスメ女子会 #コスメ鬼語り会 #メラメイトグミ,https://www.instagram.com/p/DRg42nqE_QW/,単品,2025-12-30 14:56:53,43.833,3765.0,47.0,0.0,,,0.01248339973,0,0,0,10.4,0.2372641617,71.0,38.0,30.0,20.32,27.0,0.007171314741,62.0
2025-11-02 00:00:00,ももそら,通常,IG,Hina,ドラッグストアでコスパ最強⁉︎プチプラクレンジングのおすすめはこれ！  #コスメ #美容 #美容オタク #コスメ相談室 #コスメ女子会 #コスメ鬼語り会 #スキンケア #プチプラ #クレンジング #ドラッグストア #ドラッグストアコスメ,https://www.instagram.com/p/DQfVa0fEyoC/,単品,2025-12-30 14:54:42,68.7,2884.0,28.0,0.0,,,0.009708737864,0,0,0,10.4,0.1513828239,71.0,38.0,30.0,20.32,27.0,0.009361997226,62.0
2025-11-02 00:00:00,ももそら,PR,IG,Hina,スキンケアしてるのに乾燥する人、実は“服の摩擦”が原因かも…？ レノア リセットセラムで、洗うたびに衣類からなめらかになっちゃうのすごくない！？ 肌に触れる服から、やさしくケアしよ👚👔🫧  @lenor_japan  #PR #レノアリセットセラム #柔軟剤 #モテ柔軟剤 #いい香り,https://www.instagram.com/p/DRjemg5k3sF/,単品,2025-12-30 14:48:39,49.087,742.0,10.0,0.0,,,0.01347708895,0,0,0,10.4,0.2118687229,71.0,38.0,30.0,20.32,27.0,0.03638814016,62.0
