投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均視聴時間,視聴維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規フォロー,フォロー率,おすすめ率
2024-07-01 00:00:00,成分オタクちゃん,通常,,,デパコス級,https://www.tiktok.com/@seibun_otakuchan/photo/7386610016075271445?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,画像,,0.0,11000.0,133.0,0.0,5.0,93.0,0.01209090909,0,0.0004545454545,0.008454545455,,,1.0,1.0,1.0,1.0,0.0,,91.0
2024-07-01 00:00:00,韓国オンニ,PR,,,エスポア,https://vt.tiktok.com/ZSYxQMgUg/,短尺,,35.32,15600.0,149.0,0.0,1.0,18.0,0.009551282051,0,6.41025641e-05,0.001153846154,6.3,0.1783691959,86.0,38.0,24.0,2.44,2.0,,97.0
2024-07-01 00:00:00,モテコスメちゃん,通常,,,5000円メイク,https://www.tiktok.com/@mote_cosme/video/7386609214464003335?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,長尺,,64.04,14000.0,542.0,9.0,3.0,113.0,0.03871428571,0.0006428571429,0.0002142857143,0.008071428571,13.8,0.2154903186,79.0,48.0,35.0,8.03,5.0,,90.0
2024-07-01 00:00:00,ビビちゃん,通常,,,無印②,https://www.tiktok.com/@bibichan_cosme/video/7386610666582314258?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,36.15,34000.0,602.0,9.0,7.0,171.0,0.01770588235,0.0002647058824,0.0002058823529,0.005029411765,13.3,0.3679114799,82.0,50.0,40.0,17.15,13.0,,88.0
2024-07-02 00:00:00,韓国オンニ,通常,,,ロムアンド新作,https://vt.tiktok.com/ZSYQjRxp2/,短尺,,23.47,11800.0,224.0,2.0,2.0,38.0,0.01898305085,0.0001694915254,0.0001694915254,0.003220338983,8.1,0.3451214316,81.0,49.0,36.0,14.99,3.0,,85.0
2024-07-02 00:00:00,モテコスメちゃん,通常,,,ファンデ正しい使い方,https://www.tiktok.com/@mote_cosme/video/7386972272923380999?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,40.63,26200.0,340.0,4.0,6.0,97.0,0.01297709924,0.0001526717557,0.0002290076336,0.003702290076,12.1,0.2978095004,84.0,45.0,35.0,14.21,7.0,,90.0
2024-07-02 00:00:00,肌コミちゃん,通常,,,マツキヨクレンジング,https://www.tiktok.com/@bihadanaritaina/video/7386984931756379410?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,26.37,60500.0,1650.0,2.0,30.0,634.0,0.02727272727,3.305785124e-05,0.0004958677686,0.01047933884,8.5,0.3223359879,87.0,45.0,31.0,12.57,17.0,,94.0
2024-07-03 00:00:00,ビビちゃん,通常,,,motonミスト,https://www.tiktok.com/@bibichan_cosme/video/7387397193814035733?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,23.13,2192.0,70.0,5.0,0.0,16.0,0.03193430657,0.002281021898,0,0.007299270073,4.9,0.2118460873,68.0,30.0,18.0,7.02,1.0,,46.0
2024-07-04 00:00:00,モテコスメちゃん,通常,,,日焼け止め,https://www.tiktok.com/@mote_cosme/video/7386972272923380999?is_from_webapp=1&sender_device=pc,長尺,,73.05,89317.0,2065.0,28.0,17.0,413.0,0.02311989879,,0.0001903333072,0.004623979757,9.3,0.1273100616,73.0,34.0,25.0,3.65,31.0,,96.0
2024-07-04 00:00:00,美容探偵,通常,,,ファンデまとめ,https://www.tiktok.com/@tantei_cosme/video/7387721228536024338?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,長尺,,61.07,178232.0,3594.0,36.0,24.0,1292.0,0.02016472912,0.0002019839311,0.000134655954,0.007248978859,12.0,0.1964958245,76.0,39.0,28.0,11.66,70.0,,93.0
2024-07-04 00:00:00,肌コミちゃん,通常,,,1000円化粧水,https://www.tiktok.com/@bihadanaritaina/video/7387732522492300552?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,長尺,,65.85,19800.0,329.0,7.0,5.0,78.0,0.01661616162,0.0003535353535,0.0002525252525,0.003939393939,11.4,0.1731207289,74.0,43.0,29.0,7.51,12.0,,91.0
2024-07-04 00:00:00,韓国オンニ,通常,,,AOUリップ,https://www.tiktok.com/@choa_cosme/video/7387717838930267393?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,26.21,22000.0,554.0,4.0,5.0,143.0,0.02518181818,0.0001818181818,0.0002272727273,0.0065,8.0,0.3052270126,77.0,43.0,35.0,10.24,12.0,,91.0
2024-07-05 00:00:00,ビビちゃん,PR,,,ジル,https://www.tiktok.com/@bibichan_cosme/video/7388082228074417424?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,32.25,2370.0,113.0,0.0,0.0,10.0,0.04767932489,0,0,0.004219409283,5.7,0.176744186,70.0,37.0,20.0,3.58,0.0,,41.0
2024-07-03 00:00:00,突撃ちゃん,通常,,,プチプラ下地,https://www.tiktok.com/@totsugeki_cosme/video/7387352894695017749?is_from_webapp=1&sender_device=pc&web_id=7389067158141175304,短尺,,30.28,47787.0,763.0,11.0,5.0,367.0,0.0159666855,0.0002301881265,0.0001046309666,0.007679912947,10.7,0.3533685601,80.0,46.0,33.0,16.31,20.0,,79.0
2024-07-06 00:00:00,韓国オンニ,通常,,,ウォニョンリップ,https://vt.tiktok.com/ZSY4P8wPX/,短尺,,28.47,7125.0,145.0,1.0,1.0,27.0,0.02035087719,0.0001403508772,0.0001403508772,0.003789473684,8.3,0.2915349491,78.0,43.0,33.0,11.5,2.0,,89.0
2024-07-05 00:00:00,モテコスメちゃん,通常,,,フェスデート,https://www.tiktok.com/@mote_cosme/video/7388076344313154834?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,44.77,36531.0,921.0,9.0,13.0,375.0,0.02521146424,0.0002463661,0.0003558621445,0.01026525417,10.7,0.2389993299,75.0,43.0,31.0,10.35,15.0,,74.0
2024-07-06 00:00:00,モテコスメちゃん,PR,,,ILO,https://www.tiktok.com/@mote_cosme/video/7388444297282030866?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,40.15,1563.0,80.0,1.0,0.0,9.0,0.05118362124,0.0006397952655,0,0.00575815739,6.0,0.1494396015,67.0,25.0,16.0,4.11,0.0,,28.0
2024-07-06 00:00:00,ビビちゃん,PR,,,ILO,https://www.tiktok.com/@bibichan_cosme/video/7388444742884887826?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,41.24,1222.0,0.0,0.0,0.0,3.0,0,0,0,0.002454991817,3.7,0.08971871969,63.0,22.0,14.0,2.39,0.0,,51.0
2024-07-07 00:00:00,ビビちゃん,PR,,,メレンゲ,https://www.tiktok.com/@bibichan_cosme/video/7388814332810857748?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,48.2,48500.0,174.0,6.0,6.0,2.0,0.003587628866,0.0001237113402,0.0001237113402,4.12371134e-05,3.6,0.07468879668,56.0,17.0,8.0,1.76,10.0,,93.0
2024-07-07 00:00:00,美容探偵,PR,,,美顔器,https://www.tiktok.com/@tantei_cosme/video/7388446978935508231?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,68.54,36000.0,139.0,6.0,0.0,17.0,0.003861111111,0.0001666666667,0,0.0004722222222,4.0,0.0583600817,60.0,16.0,8.0,1.65,4.0,,96.0
2024-07-02 00:00:00,成分オタクちゃん,通常,,,キャンメイク,https://vt.tiktok.com/ZSY4xT1nL/,短尺,,25.96,141217.0,2906.0,48.0,43.0,903.0,0.02057825899,0.0003399024197,0.0003044959176,0.00639441427,12.5,0.4815100154,84.0,54.0,43.0,18.2,117.0,,92.6
2024-07-03 00:00:00,成分オタクちゃん,通常,,,ビタミンC美容液,https://www.tiktok.com/@seibun_otakuchan/photo/7387354355206327572?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,画像,,,7964.0,57.0,1.0,1.0,17.0,0.007157207433,0.0001255650427,0.0001255650427,0.002134605726,,,,,,,2.0,,47.2
2024-07-04 00:00:00,成分オタクちゃん,通常,,,マツキヨ洗顔,https://www.tiktok.com/@seibun_otakuchan/video/7387762906642877716?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,23.0,41599.0,499.0,3.0,22.0,231.0,0.01199548066,7.21171182e-05,0.0005288588668,0.005553018101,8.7,0.3782608696,87.0,49.0,33.0,10.56,45.0,,88.5
2024-07-05 00:00:00,成分オタクちゃん,通常,,,汗かき,https://www.tiktok.com/@seibun_otakuchan/photo/7388077963385900308?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,画像,,,64000.0,855.0,8.0,9.0,459.0,0.013359375,0.000125,0.000140625,0.007171875,,,,,,,29.0,,86.9
2024-07-06 00:00:00,成分オタクちゃん,通常,,,朝のスキンケア,https://www.tiktok.com/@seibun_otakuchan/photo/7388491150786596103?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,画像,,,32000.0,440.0,2.0,14.0,298.0,0.01375,6.25e-05,0.0004375,0.0093125,,,,,,,34.0,,89.6
2024-07-08 00:00:00,成分オタクちゃん,通常,,,ちふれ化粧水,https://www.tiktok.com/@seibun_otakuchan/video/7389234908507491605?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,20.97,48000.0,8125.0,62.0,243.0,2825.0,0.1692708333,0.001291666667,0.0050625,0.05885416667,10.2,0.4864091559,87.0,50.0,32.0,18.3,327.0,,96.1
2024-07-08 00:00:00,ビビちゃん,通常,,,ドンキアイロン,https://www.tiktok.com/@bibichan_cosme/video/7389203211594370311?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,16.55,10909.0,308.0,7.0,3.0,79.0,0.02823356861,0.0006416720139,0.0002750022917,0.007241727014,6.3,0.3806646526,78.0,45.0,33.0,15.92,1.0,,73.0
2024-07-08 00:00:00,モテコスメちゃん,通常,,,ロムアンド新作,https://www.tiktok.com/@mote_cosme/video/7389220389353688327?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,26.98,6806.0,307.0,15.0,12.0,39.0,0.0451072583,0.002203937702,0.001763150162,0.005730238025,8.0,0.2965159377,77.0,44.0,32.0,12.46,3.0,,64.0
2024-07-08 00:00:00,突撃ちゃん,通常,,,ファンデ塗り方,https://www.tiktok.com/@totsugeki_cosme/video/7389205165116493076?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,26.07,6958.0,61.0,5.0,2.0,14.0,0.008766887037,0.0007185972981,0.0002874389192,0.002012072435,9.1,0.3490602225,81.0,46.0,33.0,12.04,1.0,,91.0
2024-07-08 00:00:00,肌コミちゃん,通常,,,エクセル改良版,https://www.tiktok.com/@bihadanaritaina/video/7386602605344148744?is_from_webapp=1&sender_device=pc&web_id=7368342666571335188,短尺,,24.84,2132.0,54.0,8.0,0.0,17.0,0.02532833021,0.003752345216,0,0.007973733583,5.3,0.2133655395,79.0,31.0,17.0,7.05,0.0,,66.0
2024-07-09 00:00:00,韓国オンニ,通常,,,ロムアンドBLACK,https://vt.tiktok.com/ZSYVKdCh2/,短尺,,24.75,110100.0,1449.0,3.0,25.0,256.0,0.01316076294,2.72479564e-05,0.0002270663034,0.002325158946,7.2,0.2909090909,75.0,39.0,29.0,13.76,24.0,,97.0
2024-07-09 00:00:00,ビビちゃん,通常,,,マツキヨクレンジング,https://www.tiktok.com/@bibichan_cosme/video/7389572640249318663?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,20.69,7631.0,186.0,5.0,1.0,42.0,0.02437426288,0.0006552221203,0.0001310444241,0.005503865811,6.0,0.2899951667,80.0,39.0,25.0,10.65,1.0,,57.0
2024-07-09 00:00:00,肌コミちゃん,通常,,,無印改良版,https://www.tiktok.com/@bihadanaritaina/video/7389574858843196690?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,26.52,4433.0,96.0,4.0,0.0,19.0,0.02165576359,0.000902323483,0,0.004286036544,5.7,0.2149321267,73.0,31.0,19.0,8.81,1.0,,80.0
2024-07-10 00:00:00,ビビちゃん,通常,,,ドンキ３選,https://www.tiktok.com/@bibichan_cosme/video/7389952400615886087?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,40.94,29174.0,647.0,5.0,8.0,166.0,0.02217728114,0.0001713854802,0.0002742167684,0.005689997943,11.3,0.2760136786,80.0,48.0,38.0,12.6,17.0,,90.0
2024-07-10 00:00:00,肌コミちゃん,通常,,,ナンバーズインパック,https://www.tiktok.com/@bihadanaritaina/video/7389977082463390977?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,28.28,78235.0,1136.0,13.0,12.0,298.0,0.01452035534,0.0001661660382,0.0001533840353,0.003809036876,9.1,0.3217821782,81.0,50.0,34.0,19.15,31.0,,98.0
2024-07-11 00:00:00,韓国オンニ,通常,,,パックまとめ,https://vt.tiktok.com/ZSYbVt7us/,長尺,,61.35,302200.0,9074.0,20.0,76.0,3096.0,0.03002647253,6.618133686e-05,0.0002514890801,0.01024487095,13.0,0.2118989405,78.0,39.0,30.0,12.67,252.0,,98.0
2024-07-11 00:00:00,モテコスメちゃん,通常,,,粘膜詐欺ライナー,https://www.tiktok.com/@mote_cosme/video/7390320796427685136?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,16.83,10902.0,350.0,7.0,1.0,25.0,0.03210420106,0.0006420840213,9.172628875e-05,0.002293157219,6.1,0.3624480095,77.0,40.0,30.0,14.02,1.0,,57.0
2024-07-11 00:00:00,美容探偵,通常,,,マツキヨクレンジング,https://www.tiktok.com/@tantei_cosme/video/7390310180694674689?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,21.79,10110.0,174.0,5.0,2.0,45.0,0.01721068249,0.0004945598417,0.0001978239367,0.004451038576,5.2,0.2386415787,78.0,38.0,21.0,8.8,2.0,,70.0
2024-07-09 00:00:00,成分オタクちゃん,通常,,,美白日焼け止め,https://www.tiktok.com/@seibun_otakuchan/photo/7389581402838174997?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,画像,,,5912.0,45.0,1.0,1.0,15.0,0.007611637348,0.0001691474966,0.0001691474966,0.002537212449,,,,,,,0.0,,60.5
2024-07-10 00:00:00,成分オタクちゃん,通常,,,マツキヨクレンジング（シュウエムラ）,https://www.tiktok.com/@seibun_otakuchan/video/7389951200034065682?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,26.42,15104.0,153.0,1.0,5.0,60.0,0.01012976695,6.620762712e-05,0.0003310381356,0.003972457627,6.7,0.2535957608,81.0,41.0,26.0,8.36,11.0,,80.0
2024-07-11 00:00:00,成分オタクちゃん,通常,,,革命化粧水,https://www.tiktok.com/@seibun_otakuchan/photo/7390321937248996616?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,画像,,,7774.0,37.0,1.0,0.0,20.0,0.004759454592,0.0001286339079,0,0.002572678158,,,,,,,0.0,,84.0
2024-07-12 00:00:00,成分オタクちゃん,通常,,,白潤,https://www.tiktok.com/@seibun_otakuchan/video/7390694907310083346?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,26.17,24964.0,276.0,10.0,11.0,69.0,0.01105592053,0.0004005768306,0.0004406345137,0.002763980131,8.4,0.3209782193,80.0,45.0,35.0,13.35,17.0,,85.0
2024-07-15 00:00:00,韓国オンニ,通常,,,tfitコンシーラー,https://vt.tiktok.com/ZSYsc2dxM/,短尺,,23.87,55600.0,561.0,17.0,4.0,167.0,0.01008992806,0.0003057553957,7.194244604e-05,0.003003597122,8.1,0.3393380813,82.0,52.0,31.0,17.81,17.0,,97.0
2024-07-14 00:00:00,突撃ちゃん,通常,,,ロムアンドチーク,https://www.tiktok.com/@totsugeki_cosme/video/7391496240032206098?is_from_webapp=1&sender_device=pc&web_id=7389067158141175304,短尺,,20.27,2313.0,88.0,8.0,1.0,18.0,0.03804582793,0.00345871163,0.0004323389537,0.007782101167,8.2,0.4045387272,81.0,48.0,35.0,14.01,1.0,,66.0
2024-07-12 00:00:00,モテコスメちゃん,通常,,,バニラコファンデ,https://www.tiktok.com/@mote_cosme/video/7390672637179088145?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,21.8,19581.0,413.0,5.0,3.0,57.0,0.02109187478,0.0002553495736,0.0001532097441,0.002910985139,7.5,0.3440366972,80.0,53.0,35.0,11.22,3.0,,70.0
2024-07-12 00:00:00,ビビちゃん,PR,,,ブースタープロ,https://www.tiktok.com/@bibichan_cosme/video/7390677913701469457?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,長尺,,71.47,72897.0,248.0,1.0,8.0,37.0,0.003402060441,1.371798565e-05,0.0001097438852,0.0005075654691,4.3,0.06016510424,57.0,17.0,10.0,2.28,12.0,,83.0
2024-07-12 00:00:00,モテコスメちゃん,通常,,,スクラブまとめ,https://www.tiktok.com/@mote_cosme/video/7391798159191723281?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,36.48,47620.0,2582.0,15.0,18.0,713.0,0.05422091558,0.0003149937001,0.0003779924402,0.01497270055,12.0,0.3289473684,79.0,43.0,36.0,14.79,28.0,,94.0
2024-07-15 00:00:00,肌コミちゃん,通常,,,マツキヨ美容液,https://www.tiktok.com/@bihadanaritaina/video/7391799690733407489?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,25.38,296222.0,14000.0,32.0,187.0,7550.0,0.04726185091,0.0001080270878,0.0006312832943,0.02548764103,10.4,0.4097714736,86.0,49.0,35.0,22.29,307.0,,97.0
2024-07-15 00:00:00,成分オタクちゃん,通常,,,マツキヨ美容液,https://www.tiktok.com/@seibun_otakuchan/video/7391803796369739026?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,22.94,166715.0,3651.0,20.0,91.0,1663.0,0.0218996491,0.0001199652101,0.0005458417059,0.009975107219,9.0,0.3923278117,86.0,47.0,33.0,13.8,200.0,,89.5
2024-07-15 00:00:00,ビビちゃん,通常,,,お泊まり３選,https://www.tiktok.com/@bibichan_cosme/video/7392181834647391506?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,38.3,18255.0,640.0,16.0,7.0,202.0,0.03505888798,0.0008764721994,0.0003834565872,0.01106546152,10.0,0.2610966057,77.0,40.0,31.0,13.91,7.0,,85.0
2024-07-16 00:00:00,成分オタクちゃん,通常,,,毛穴,https://www.tiktok.com/@seibun_otakuchan/photo/7392111483657702674?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,画像,,,16000.0,244.0,2.0,7.0,137.0,0.01525,0.000125,0.0004375,0.0085625,,,,,,,4.0,,94.0
2024-07-16 00:00:00,成分オタクちゃん,通常,,,セザンヌ化粧水,https://www.tiktok.com/@seibun_otakuchan/video/7392193503586962695?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,23.17,147471.0,4116.0,36.0,94.0,1299.0,0.02791057225,0.0002441157923,0.0006374134576,0.008808511504,8.6,0.3711696159,86.0,49.0,33.0,14.74,129.0,,96.0
2024-07-18 00:00:00,肌コミちゃん,通常,,,ちふれ化粧水,https://www.tiktok.com/@bihadanaritaina/video/7392927096873569552?is_from_webapp=1&sender_device=pc&web_id=7377305223730611730,短尺,,24.38,4641.0,109.0,0.0,2.0,17.0,0.0234863176,0,0.0004309416074,0.003663003663,9.0,0.3691550451,73.0,53.0,44.0,13.22,3.0,,31.0
