投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均視聴時間,視聴維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規フォロー,フォロー率,おすすめ率
2025-01-03 00:00:00,モテコスメちゃん,通常,,,デパコスデビュー,https://www.tiktok.com/@mote_cosme/video/7455249772333550856?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,32.0,144600.0,5698.0,15.0,22.0,760.0,0.03940525588,0.0001037344398,0.0001521438451,0.005255878285,12.0,0.375,76.0,49.0,38.0,19.17,43.0,,87.8
2025-01-02 00:00:00,韓国オンニ,通常,,,TIRTIR新作,https://www.tiktok.com/@choa_cosme/video/7455279982055689480?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,24.0,105900.0,982.0,26.0,47.0,157.0,0.009272898961,0.0002455146364,0.0004438149197,0.001482530689,9.1,0.3791666667,77.0,44.0,34.0,12.93,32.0,,87.9
2025-01-03 00:00:00,突撃ちゃん,通常,,,お泊まり寝るコスメ,https://www.tiktok.com/@totsugeki_cosme/video/7455630203855949072?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,27.0,117000.0,3705.0,16.0,35.0,1527.0,0.03166666667,0.0001367521368,0.0002991452991,0.01305128205,9.7,0.3592592593,77.0,44.0,32.0,18.7,46.0,,95.5
2025-01-03 00:00:00,美容探偵,通常,,,Anuaファンデ,https://www.tiktok.com/@tantei_cosme/video/7455617946262523144?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,26.0,67400.0,1007.0,24.0,12.0,191.0,0.01494065282,0.0003560830861,0.000178041543,0.002833827893,7.1,0.2730769231,73.0,41.0,31.0,8.52,12.0,,94.0
2025-01-05 00:00:00,韓国オンニ,通常,,,シリコンブラシ比較,https://www.tiktok.com/@choa_cosme/video/7456355346999676167?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,28.0,350100.0,5719.0,23.0,38.0,486.0,0.01633533276,6.569551557e-05,0.000108540417,0.001388174807,14.1,0.5035714286,85.0,57.0,47.0,29.11,62.0,,97.6
2025-01-05 00:00:00,モテコスメちゃん,通常,,,かれんたんコスメ,https://www.tiktok.com/@mote_cosme/video/7456356373291650322?is_from_webapp=1&sender_device=pc&web_id=7195012036576167425,短尺,,25.0,139500.0,6867.0,11.0,46.0,1540.0,0.04922580645,7.885304659e-05,0.0003297491039,0.01103942652,10.2,0.408,75.0,49.0,36.0,15.99,52.0,,91.4
2025-01-05 00:00:00,美容探偵,通常,,,コンシーラーまとめ,https://www.tiktok.com/@tantei_cosme/video/7456364576121097490?is_from_webapp=1&sender_device=pc&web_id=7195012036576167425,短尺,,31.0,270700.0,8780.0,78.0,46.0,2731.0,0.03243442926,0.0002881418545,0.0001699298116,0.01008865903,9.0,0.2903225806,77.0,43.0,33.0,17.21,56.0,,97.0
2025-01-03 00:00:00,肌コミちゃん,通常,,,コスデコ美容液,https://www.tiktok.com/@bihadanaritaina/video/7455622461791423762?is_from_webapp=1&sender_device=pc&web_id=7195012036576167425,短尺,,22.0,22000.0,198.0,20.0,0.0,29.0,0.009,0.0009090909091,0,0.001318181818,7.6,0.3454545455,72.0,36.0,26.0,14.46,3.0,,92.3
2025-01-05 00:00:00,コスメ怪獣ちゃん,通常,,,Enamerアイシャドウ,https://www.tiktok.com/@cosme_kaiju/video/7456353874060840199?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,15.0,138200.0,940.0,8.0,17.0,457.0,0.006801736614,5.788712012e-05,0.0001230101302,0.003306801737,7.6,0.5066666667,85.0,48.0,35.0,17.17,31.0,,96.3
2025-01-06 00:00:00,コスメ怪獣ちゃん,通常,,,23yaers oldコンシーラー,https://www.tiktok.com/@cosme_kaiju/video/7456708085239827720?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,12.0,127600.0,2674.0,24.0,33.0,833.0,0.02095611285,0.0001880877743,0.0002586206897,0.006528213166,6.4,0.5333333333,83.0,44.0,33.0,19.1,14.0,,94.3
