投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均 視聴時間,視聴 維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規 フォロー,フォロー率,おすすめ率
2025-12-15 00:00:00,Sakurabeauty,通常,TikTok,Riho,Here are my categorized Japanese skincare picks! Save this for your Japan haul! And tell me what did you buy for winter? #jbeauty #japaneseskincare #japanhaul #japan #winterskincare,https://www.tiktok.com/@asianbeautymonster/photo/7583907666716626189?is_from_webapp=1&sender_device=pc&web_id=7547566685814588946,単品,2026-01-23 09:06:05,,45900.0,1279.0,16.0,63.0,638.0,0.02786492375,0.000348583878,0.00137254902,0.01389978214,-,-%,-,-,-,2025-03-06 00:00:00,8.0,0.000174291939,91.0
2025-12-19 00:00:00,モテコスメちゃん,通常,YT,Maya,【これヤバい】ほぼDIOR⁉︎どっちがプチプラか見分けついた人は天才です #shorts #コスメ #美容 #メイク #モテる,https://youtube.com/shorts/-BG3Gjk8ZvA?si=nRHEOja2eapinrM0,単品,2026-01-22 09:14:53,26.0,28190.0,453.0,3.0,,,0.0160695282,0.0001064207166,0,0,,0,,,,,,0,
2025-12-27 00:00:00,kana,通常,TikTok,Ryusei,She always wants to eat large cake but she cant eat them all by herself😅 #jbeauty #japan #sister #japanese #fyp,https://www.tiktok.com/@__kanachan__/video/7588221083283737886?is_from_webapp=1&sender_device=pc&web_id=7524645317796939280,単品,2026-01-23 09:05:51,24.0,27000.0,1788.0,34.0,9.0,114.0,0.06622222222,0.001259259259,0.0003333333333,0.004222222222,,0,,,,,,0,
2025-12-27 00:00:00,kana,通常,TikTok,Ryusei,pov : my japanese sister wants to introduce her daily makeup but she cant speak english #jbeauty #japan #sister #japanese #fyp,https://www.tiktok.com/@__kanachan__/video/7588373123137916191?is_from_webapp=1&sender_device=pc&web_id=7524645317796939280,単品,2026-01-23 09:05:52,29.0,26600.0,1645.0,31.0,20.0,130.0,0.06184210526,0.001165413534,0.0007518796992,0.004887218045,,0,,,,,,0,
2025-12-02 00:00:00,モテコスメちゃん,通常,YT,Maya,【保存必須】本当は秘密にしたい⁉︎市販でモテる柔軟剤の香りはこれです #shorts #コスメ #美容 #垢抜け #モテる,https://youtube.com/shorts/gxd0GgXIsqg?si=4dSZa_RliH8ilmjp,単品,2026-01-22 09:16:29,28.0,26755.0,438.0,2.0,,,0.01637077182,7.475238273e-05,0,0,10.4,0.3714285714,71.0,38.0,30.0,20.32,27.0,0.001009157167,62.0
2025-12-31 00:00:00,kana,通常,TikTok,Ryusei,First time to speak japanese🇯🇵🫣 #jbeauty #japan #sister #japanese #fyp,https://www.tiktok.com/@__kanachan__/video/7589714410575252767?is_from_webapp=1&sender_device=pc&web_id=7524645317796939280,単品,2026-01-23 09:07:13,41.0,27000.0,1948.0,24.0,17.0,137.0,0.07214814815,0.0008888888889,0.0006296296296,0.005074074074,,0,,,,,,0,
2025-12-27 00:00:00,ビビちゃん,通常,YT,Maya,【これヤバい】カバー力無限大すぎるファンデが優勝しすぎでした #shorts #コスメ #美容 #メイク #購入品紹介,https://youtube.com/shorts/FKaCpaLKV0o?si=e-TCUsmrfH8qUTyW,単品,2026-01-22 09:14:30,24.0,26491.0,378.0,6.0,,,0.01426899702,0.0002264920162,0,0,,0,,,,,,0,
2025-12-04 00:00:00,怪獣ちゃん,通常,YT,Hina,シーグラムの紫チーク使ったら青みピンクが可愛く発色して透明感爆発した #コスメ #美容 #メイク #垢抜け #shein,https://youtube.com/shorts/ANT8Up15DFg?si=6D_VRWblG5yPdxQE,単品,2026-01-22 09:15:01,25.0,25346.0,366.0,1.0,,,0.01444014835,3.945395723e-05,0,0,10.4,0.416,71.0,38.0,30.0,20.32,27.0,0.001065256845,62.0
2025-12-03 00:00:00,成分オタクちゃん,通常,YT,Riho,ダイソーまじ⁉︎日本でもVTのスキンケアが売ってるなんて聞いてないです #コスメ #美容 #スキンケア #daiso #韓国コスメ,https://youtube.com/shorts/hXS2X1aDi_Q?si=CNNr9D0SnzisPNGt,単品,2026-01-22 09:15:06,18.0,26333.0,173.0,4.0,,,0.006569703414,0.000151900657,0,0,10.4,0.5777777778,71.0,38.0,30.0,20.32,27.0,0.001025329435,62.0
2025-12-04 00:00:00,kana,通常,YT,Ryusei,part3 | my sister wants to introduce her daily makeup but she can’t speak English #jbeauty #kbeauty,https://youtube.com/shorts/cGFNILFufqQ?si=93VwBcxNaQSqvCSP,単品,2026-01-22 09:15:56,28.0,24751.0,1023.0,26.0,,,0.04133166337,0.001050462608,0,0,,0,,,,,,0,
2025-12-09 00:00:00,怪獣ちゃん,通常,YT,Hina,プチプラ粘膜ライナー買うならキャンメイクよりこっちが盛れます #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/EaS64zJUDI8?si=9DyXlGUb-EAWUCCQ,単品,2026-01-22 09:15:03,26.0,25438.0,383.0,3.0,,,0.01505621511,0.0001179337998,0,0,10.4,0.4,71.0,38.0,30.0,20.32,27.0,0.001061404198,62.0
2025-12-09 00:00:00,美容探偵,通常,YT,Moeka,プチプラ粘膜ライナー買うならキャンメイクよりこっちが盛れます #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/EaS64zJUDI8?si=9DyXlGUb-EAWUCCQ,単品,2026-01-22 09:15:04,26.0,25438.0,383.0,3.0,,,0.01505621511,0.0001179337998,0,0,10.4,0.4,71.0,38.0,30.0,20.32,27.0,0.001061404198,62.0
2025-12-06 00:00:00,ビビちゃん,通常,YT,Maya,無印のこれ最高！ガサガサ唇がぷるぷるに生まれ変わるリップエッセンス #shorts #コスメ #美容 #垢抜け #無印良品,https://www.youtube.com/shorts/De7Q-OLYTT0,単品,2026-01-22 09:15:02,20.0,24663.0,211.0,9.0,,,0.008555325792,0.0003649191096,0,0,10.4,0.52,71.0,38.0,30.0,20.32,27.0,0.001094757329,62.0
2025-12-24 00:00:00,怪獣ちゃん,通常,YT,Hina,これ本当にスリコ？モテる先輩に聞いたヘアミストの香りがヤバい #コスメ #美容 #モテる #香水 #3coins,https://youtube.com/shorts/hx9ePJAE0w0?si=3kHFhn_HOyavbQQR,単品,2026-01-22 09:14:32,18.0,25584.0,336.0,0.0,,,0.01313320826,0,0,0,,0,,,,,,0,
2025-12-28 00:00:00,美容探偵,通常,YT,Moeka,肌キレイになりすぎ注意※fwee下地とTIRTIRファンデが最強ベースすぎ⁉︎ #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/Nih6D5i3_1o?si=rpNEMdUNK1czPmXa,単品,2026-01-22 09:16:22,25.0,24160.0,214.0,3.0,,,0.008857615894,0.0001241721854,0,0,,0,,,,,,0,
2025-12-30 00:00:00,突撃ちゃん,通常,YT,Riho,これ最高！セザンヌのシェーディングがコスパ大爆発してます #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/Gy5bzwkNctI?si=PbfF_zr9BV0-YJjU,単品,2026-01-22 09:16:16,22.0,24067.0,169.0,2.0,,,0.007022063406,8.310134209e-05,0,0,,0,,,,,,0,
2025-12-05 00:00:00,怪獣ちゃん,通常,TikTok,Hina,ティルティルの大人気クッションファンデから待望の新作✨ カバー力とツヤをWで叶えられちゃう上に、今話題の成分まで入ってるの天才すぎない？！ 肌荒れで悩んでる子も乾燥気になる子もぜひ使ってみて💖 #tirtir #ファンデ #乾燥肌 #おすすめ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7580307914208939281?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026-01-22 09:09:39,23.0,26900.0,213.0,7.0,7.0,51.0,0.007918215613,0.0002602230483,0.0002602230483,0.001895910781,10.4,0.452173913,71.0,38.0,30.0,20.32,27.0,0.001003717472,62.0
2025-12-08 00:00:00,ももそら,通常,TikTok,Hina,皆は美容液ちゃんと正しい方法で塗れてた！？😧将来たるみの原因になっちゃうから要注意だよ⚠️ #美容液 #正しいスキンケア #意外と知らない #スキンケア #ももそら,https://www.tiktok.com/@cosme_daisuki.kaigi/video/7581423704849091848?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026-01-22 09:09:55,35.0,30600.0,393.0,3.0,3.0,93.0,0.01284313725,9.803921569e-05,9.803921569e-05,0.003039215686,10.4,0.2971428571,71.0,38.0,30.0,20.32,27.0,0.0008823529412,62.0
2025-12-20 00:00:00,モテコスメちゃん,通常,YT,Maya,【保存必須】ギフトにおすすめ！絶対に喜ばれるジルスチュアートのアイテム #shorts #コスメ #美容 #ギフト #モテる,https://youtube.com/shorts/8g7Cdhw066Y?si=SqKuBPqhAO43xrsr,単品,2026-01-22 09:15:31,37.0,25421.0,557.0,0.0,,,,,,,,,,,,,,,
2025-12-08 00:00:00,美容探偵,通常,TikTok,Moeka,人気のベスコス下地をまとめてみたよ！参考にしてね！！！ #ベスコス #下地 #ベースメイク #保湿 #fwee,https://www.tiktok.com/@tantei_cosme/video/7581370406641257748?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026-01-22 09:09:22,54.0,23700.0,213.0,4.0,1.0,52.0,0.008987341772,0.0001687763713,4.219409283e-05,0.002194092827,10.4,0.1925925926,71.0,38.0,30.0,20.32,27.0,0.001139240506,62.0
2025-12-26 00:00:00,kana,通常,IG,Ryusei,Hope you had wonderful Christmas Day🎅🎄  #jbeauty #japan #japanese #fyp #sister,https://www.instagram.com/reel/DStVEODiZjx/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,単品,2026-01-07 16:48:54,47.766,21819.0,6150.0,146.0,,,0.2818644301,0.006691415739,0,0,,0,,,,,,0,
2025-12-27 00:00:00,kana,通常,IG,Ryusei,Hope you had wonderful Christmas Day🎅🎄  #jbeauty #japan #japanese #fyp #sister,https://www.instagram.com/reel/DStVEODiZjx/?igsh=MWljNjE2Z3U1Z3hscw==,単品,2026-01-07 16:35:06,47.766,21818.0,6150.0,146.0,,,0.281877349,0.006691722431,0,0,,0,,,,,,0,
2025-12-20 00:00:00,kana,通常,YT,Ryusei,pov : my Japanese sister wants to teach her daily makeup but she can’t speak English #jbeauty #japan,https://youtube.com/shorts/aEoYjs7TSB0?si=XEcJm3PKpASPPiSE,単品,2026-01-22 09:16:03,24.0,23115.0,1395.0,90.0,,,0.0603504218,0.0038935756,0,0,,0,,,,,,0,
2025-12-22 00:00:00,kana,通常,YT,Ryusei,pov : my Japanese sister wants to teach her daily makeup but she can’t speak English #jbeauty #japan,https://youtube.com/shorts/aEoYjs7TSB0?si=0HpsbEa8-QxjL3QT,単品,2026-01-22 09:16:04,24.0,23112.0,1395.0,90.0,,,0.06035825545,0.003894080997,0,0,,0,,,,,,0,
2025-12-25 00:00:00,美容探偵,通常,YT,Moeka,高くても買って後悔しない！デパコスで厳選ベスコスベースメイク #コスメ #美容 #おすすめ #メイク #デパコス,https://youtube.com/shorts/RnKlwtZ7hYc?si=YhGZgLG8nDVmUbzw,単品,2026-01-22 09:15:37,25.0,22344.0,133.0,0.0,,,,,,,,,,,,,,0,
2025-12-26 00:00:00,怪獣ちゃん,通常,YT,Hina,お金かけるべきデパコスはYSLのこれ！誰でも可愛くなる神粘膜リップ #コスメ #美容 #メイク #垢抜け #購入品紹介,https://youtube.com/shorts/V826s9tFdOg?si=Qo-r5rXtaq_PHJMf,単品,2026-01-22 09:14:24,21.0,24183.0,275.0,1.0,,,0.0113716247,4.135136253e-05,0,0,,0,,,,,,0,
2025-12-05 00:00:00,肌コミちゃん,通常,YT,Riho,プチプラで天才！冬のくすみも乾燥も血色カバーするノーファンデ下地 #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/cpi3gO3K9yg?si=IJOtJUAgqk7c1mGd,単品,2026-01-22 09:15:05,20.0,21324.0,108.0,0.0,,,0.005064715813,0,0,0,10.4,0.52,71.0,38.0,30.0,20.32,27.0,0.001266178953,62.0
2025-12-01 00:00:00,デパコス,通常,TikTok,Moeka,ちょっとこれは本気でかわいいすぎない！？ #ディオール #香水 #プレゼント #デパコス #クリスマス,https://www.tiktok.com/@buzzcosme_review/video/7578829848106355988?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026-01-22 09:10:03,14.0,22200.0,212.0,9.0,14.0,28.0,0.00954954955,0.0004054054054,0.0006306306306,0.001261261261,10.4,0.7428571429,71.0,38.0,30.0,20.32,27.0,0.001216216216,62.0
2025-12-07 00:00:00,怪獣ちゃん,通常,YT,Hina,こんなファンデ求めてた！TIRTIR史上最高の新作クッションが神すぎる #コスメ #美容 #メイク #購入品紹介 #おすすめ,https://youtube.com/shorts/mre3PgbxdnY?si=w_RDrokTC2w-gByY,単品,2026-01-22 09:15:11,24.0,23157.0,291.0,2.0,,,0.01256639461,8.636697327e-05,0,0,10.4,0.4333333333,71.0,38.0,30.0,20.32,27.0,0.001165954139,62.0
2025-12-29 00:00:00,kana,通常,TikTok,Ryusei,Part 1 | please buy it when you come to japan🇯🇵 #jbeauty #japan #sister #japanese #fyp,https://www.tiktok.com/@__kanachan__/video/7589202591888723230?is_from_webapp=1&sender_device=pc&web_id=7524645317796939280,単品,2026-01-23 09:05:55,45.0,22100.0,1637.0,25.0,22.0,115.0,0.07407239819,0.001131221719,0.0009954751131,0.00520361991,,0,,,,,,0,
2025-12-23 00:00:00,コスメ俱楽部,通常,IG,Moeka,一緒リピさせて！人生コスメ級の神リップを語り合ったら意外すぎるあのティントも登場しました  #コスメ #美容 #メイク #韓国コスメ #リップ #ベスコス #ベスコスリップ #fwee #リップモンスター #ペリペラ #ロムアンド,https://www.instagram.com/reel/DSmaStlEqt8/?igsh,単品,2026-01-07 16:50:24,50.833,20437.0,344.0,0.0,,,0.01683221608,0,0,0,,0,,,,,,0,
2025-12-23 00:00:00,ビビちゃん,通常,YT,Maya,リップが可愛く発色！コンシーラーより唇になじむ最強リップベース #shorts #コスメ #美容 #メイク #垢抜け,https://youtube.com/shorts/loQI_QR0lSc?si=K2JqsbJbj-LKGPIF,単品,2026-01-22 09:15:43,24.0,21535.0,343.0,1.0,,,0.01592755979,4.643603436e-05,0,0,,0,,,,,,0,
2025-12-09 00:00:00,韓国オンニ,通常,YT,Hina,エスパのメイクさん愛用⁉︎クリームミストで自分史上最高のツヤ肌になれた #コスメ #美容 #スキンケア #おすすめ #購入品紹介,https://youtube.com/shorts/QnUOGKglWow?si=qdfn68cBARdENOBc,単品,2026-01-22 09:15:07,19.0,21184.0,304.0,0.0,,,0.01435045317,0,0,0,10.4,0.5473684211,71.0,38.0,30.0,20.32,27.0,0.001274546828,62.0
2025-12-31 00:00:00,怪獣ちゃん,通常,YT,Hina,加工不要⁉︎セザンヌのシェーディングスティックで小顔になりすぎた #コスメ #美容 #メイク #垢抜け #おすすめ,https://youtube.com/shorts/wyxjC5myamI?si=8FRsBqrEyZNhwkq_,単品,2026-01-22 09:16:23,19.0,27502.0,324.0,0.0,,,0.01178096138,0,0,0,,0,,,,,,0,
2025-12-09 00:00:00,Maya grant,通常,TikTok,Riho,3 Japanese acne creams I recommend!! Japanese skincare is honestly so good. #jbeauty #japanesskincare #japanhaul #jbeautyskincare #japanhaul,https://www.tiktok.com/@mayas_beautytalk/video/7581810664268713246?is_from_webapp=1&sender_device=pc&web_id=7547566685814588946,単品,2026-01-23 09:05:49,27.0,28700.0,765.0,0.0,77.0,406.0,0.02665505226,0,0.002682926829,0.01414634146,6.8,0.2518518519,77.0,38.0,27.0,8.6,8.0,0.0002787456446,84.0
2025-12-27 00:00:00,kana,通常,YT,Ryusei,"Thank you all for ur lovely happy birthday comments, me and kana read them all🫶 #japan #jbeauty",https://youtube.com/shorts/4lY1hBFBXC0?si=I64h3fjSXJIgZ1nh,単品,2026-01-22 09:16:17,38.0,21584.0,2036.0,88.0,,,0.09432913269,0.004077094144,0,0,,0,,,,,,0,
2025-12-18 00:00:00,韓国オンニ,通常,YT,Hina,これ一つで全顔メイク⁉︎韓国でバズってるマルチパレットが凄すぎた #コスメ #美容 #メイク #韓国コスメ #購入品紹介,https://youtube.com/shorts/wxobInZHcqk?si=d25nGWiTLHm6JI1-,単品,2026-01-22 09:14:50,27.0,21312.0,299.0,2.0,,,0.01402965465,9.384384384e-05,0,0,,0,,,,,,0,
2025-12-02 00:00:00,成分オタクちゃん,通常,YT,Riho,ダルバよりも最強？話題のアヌア新作ミスト使ったら水光肌になりすぎた #コスメ #美容 #スキンケア #韓国コスメ #購入品紹介,https://youtube.com/shorts/I44I8TQ8g8M?si=JvKJbZmbba70TmWn,単品,2026-01-22 09:15:08,22.0,20878.0,148.0,1.0,,,0.007088801609,4.789730817e-05,0,0,10.4,0.4727272727,71.0,38.0,30.0,20.32,27.0,0.001293227321,62.0
2025-12-05 00:00:00,成分オタクちゃん,通常,TikTok,Riho,ドンキに行ったらAnuaのビタミンクリームがあったああああ‼️1回塗って寝たんやけど朝プルプルモチモチで感動🥺‼️冬にぴったしやと思うから気になる人試してみて‼️ #スキンケア #Anua #クリーム #保湿 #ビタミン,https://www.tiktok.com/@seibun_otakuchan/video/7580290173179546901?is_from_webapp=1&sender_device=pc&web_id=7547566685814588946,単品,2026-01-22 09:09:49,20.0,24000.0,243.0,4.0,6.0,80.0,0.010125,0.0001666666667,0.00025,0.003333333333,8.2,0.41,76.0,50.0,37.0,13.0,2.0,8.333333333e-05,82.0
2025-12-24 00:00:00,韓国オンニ,通常,YT,Hina,リップペンシルで描く涙袋⁉︎韓国メイクさんがガチで使う神コスメ #コスメ #美容 #メイク #韓国コスメ #おすすめ,https://youtube.com/shorts/sSEuKkmJ9gY?si=412VaGtqP5x0CTOr,単品,2026-01-22 09:14:33,20.0,20114.0,261.0,0.0,,,0.01297603659,0,0,0,,0,,,,,,0,
2025-12-05 00:00:00,突撃ちゃん,通常,YT,Riho,バニラコよりも正直こっち派⁉︎TIRTIRの新作ファンデがヤバすぎる #コスメ #美容 #メイク #購入品紹介 #韓国コスメ,https://youtube.com/shorts/koNSah2ldWo?si=kmpeO_7LO5ihMlaf,単品,2026-01-22 09:15:13,18.0,20268.0,160.0,0.0,,,0.007894217486,0,0,0,10.4,0.5777777778,71.0,38.0,30.0,20.32,27.0,0.001332149201,62.0
2025-12-28 00:00:00,kana,通常,IG,Ryusei,She always wants to eat large cake but she cant eat them all by herself😅  #jbeauty #japan #sister #japanese #fyp,https://www.instagram.com/reel/DSvDgebAcr8/?igsh=czNzMG1hajgwY3ln,単品,2026-01-07 16:35:07,24.3,18990.0,3205.0,32.0,,,0.1687730384,0.00168509742,0,0,,0,,,,,,0,
2025-12-21 00:00:00,Maya grant,通常,TikTok,Riho,I asked my Japanese friend for hair oil and hair milk recommendations!  #jbeauty #japanesehaircare #japan #donquixote,https://www.tiktok.com/@mayas_beautytalk/video/7586144374115880223?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026-01-23 09:06:45,49.0,32700.0,2408.0,22.0,113.0,991.0,0.07363914373,0.0006727828746,0.003455657492,0.0303058104,8.6,0.1755102041,80.0,43.0,31.0,7.35,16.0,,88.0
2025-12-21 00:00:00,Maya grant,通常,TikTok,Riho,I asked my Japanese friend for hair oil and hair milk recommendations!  #jbeauty #japanesehaircare #japan #donquixote,https://www.tiktok.com/@mayas_beautytalk/video/7586144374115880223?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026-01-23 09:06:48,49.0,32700.0,2408.0,22.0,113.0,991.0,0.07363914373,0.0006727828746,0.003455657492,0.0303058104,8.6,0.1755102041,80.0,43.0,29.0,6.5,0.0,,91.0
2025-12-11 00:00:00,突撃ちゃん,通常,YT,Riho,デパコス買おうとしてる人ちょっと待って！このパウダーお値段以上すぎた #コスメ #美容 #メイク #おすすめ #購入品紹介,https://youtube.com/shorts/OqdcHnd1Koo?si=v3ik1drN4WFI7cKw,単品,2026-01-22 09:15:09,15.0,18923.0,174.0,1.0,,,0.00919515933,5.284574328e-05,0,0,10.4,0.6933333333,71.0,38.0,30.0,20.32,27.0,0.001426835068,62.0
2025-12-07 00:00:00,kana,通常,IG,Ryusei,tear bag is called “namidabukuro” in Japanese ;D  #jbeauty #japan #cosmetics #beauty,https://www.instagram.com/reel/DR8YVjVCZrt/?igsh=dDlkanAzMG9jMjF6,単品,2026-01-07 16:34:47,27.887,18616.0,2781.0,15.0,,,0.1493876235,0.0008057584873,0,0,,0,,,,,,0,
2025-12-02 00:00:00,肌コミちゃん,通常,YT,Riho,Anuaの新作パック毎日使ったらうるちゅる水光肌になれる予感しかない #コスメ #美容 #スキンケア #韓国コスメ #購入品紹介,https://youtube.com/shorts/Au9SkvLAj7w?si=b0n-UyORNJdC7Otq,単品,2026-01-22 09:15:10,15.0,18992.0,143.0,0.0,,,0.007529486099,0,0,0,10.4,0.6933333333,71.0,38.0,30.0,20.32,27.0,0.001421651222,62.0
2025-12-19 00:00:00,怪獣ちゃん,通常,TikTok,Hina,キュレルってなんか良さそうなイメージあるけど、使ってみたらこんなに良いの？！！って感動した🙀 しかも意外とコスパ良くない？！ #キュレル #保湿 #クリーム #おすすめ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7585493268448775441　,単品,2026-01-23 09:07:40,21.0,25900.0,217.0,5.0,9.0,80.0,0.008378378378,0.0001930501931,0.0003474903475,0.003088803089,,0,,,,,,0,
2025-12-17 00:00:00,モテコスメちゃん,通常,TikTok,Maya,シェーディングのやり方いまいちよく分かってなかったんだけど、今の時代はこう書くらしい！！！🥺 #シェーディング #小顔効果,https://www.tiktok.com/@mote_cosme/video/7584749048343629077?is_from_webapp=1&sender_device=pc&web_id=7550509021708797447,単品,2026-01-23 09:06:58,13.0,23300.0,306.0,9.0,2.0,109.0,0.01313304721,0.0003862660944,8.583690987e-05,0.004678111588,,0,,,,,,0,
2025-12-21 00:00:00,成分オタクちゃん,通常,TikTok,Riho,ババアこれ買え‼️去年売り切れまくったこれがやっぱりすげえ‼️そしてこれの推しポイントは、ババアにちょうどええ価格💸💗 #ソフィーナ #クリーム #ソフィーナip #スキンケア,https://www.tiktok.com/@seibun_otakuchan/video/7585577947998866709?is_from_webapp=1&sender_device=pc&web_id=7584429213861414430,単品,2026-01-22 09:06:34,10.0,23400.0,159.0,10.0,2.0,47.0,0.006794871795,0.0004273504274,8.547008547e-05,0.002008547009,5.1,0.51,74.0,36.0,24.0,19.0,4.0,0.0001709401709,92.0
2025-12-24 00:00:00,突撃ちゃん,通常,YT,Riho,普通のチークはもう古い？メイクで無双できる時代はクッションチークです #コスメ #美容 #メイク #韓国コスメ #おすすめ,https://youtube.com/shorts/jrWSXdPFzGY?si=QDWR0MdOFOsUDLug,単品,2026-01-22 09:14:35,18.0,19257.0,166.0,1.0,,,0.00862024199,5.192916861e-05,0,0,,0,,,,,,0,
2025-12-10 00:00:00,美容探偵,通常,YT,Moeka,あのバズり美容液が食べられる⁉︎口に貼って美肌になるシートが凄すぎた #コスメ #美容 #スキンケア #購入品紹介 #韓国コスメ,https://youtube.com/shorts/HqDC_Swrc14?si=4w1a4utbjgajN3ZF,単品,2026-01-22 09:15:15,24.0,18385.0,270.0,0.0,,,0.01468588523,0,0,0,10.4,0.4333333333,71.0,38.0,30.0,20.32,27.0,0.001468588523,62.0
2025-12-04 00:00:00,肌コミちゃん,通常,TikTok,Riho,乾燥さんからピンクは神すぎない？💗 #乾燥さん #下地 #トーンアップ #新作コスメ #プチプラ,https://www.tiktok.com/@bihadanaritaina/video/7579954635713137941?is_from_webapp=1&sender_device=pc&web_id=7545398181158110727,単品,2026-01-22 09:10:18,19.0,22600.0,162.0,5.0,1.0,31.0,0.007168141593,0.0002212389381,4.424778761e-05,0.001371681416,10.4,0.5473684211,71.0,38.0,30.0,20.32,27.0,0.001194690265,62.0
2025-12-09 00:00:00,韓国オンニ,通常,TikTok,Hina,みんなもうチェックした！？ 12/10~2aNのアイシャドウとリップが買えるようになったの！🥹❤️‍🔥まじで激アツすぎるよねぇぇぇ！！！！私は10店舗探し回ったけど、公式に取扱店舗載ってるからチェック必須だよ！✊🏻 #2aN #セブンイレブン #コスメ #新作 #可愛い,https://www.tiktok.com/@choa_cosme/video/7582501237548010772?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026-01-22 09:09:44,30.0,18900.0,391.0,7.0,6.0,78.0,0.02068783069,0.0003703703704,0.0003174603175,0.004126984127,10.4,0.3466666667,71.0,38.0,30.0,20.32,27.0,0.001428571429,62.0
2025-12-11 00:00:00,韓国オンニ,通常,TikTok,Hina,みんなもうチェックした！？ 12/10~2aNのアイシャドウとリップが買えるようになったの！🥹❤️‍🔥まじで激アツすぎるよねぇぇぇ！！！！私は10店舗探し回ったけど、公式に取扱店舗載ってるからチェック必須だよ！✊🏻 #2aN #セブンイレブン #コスメ #新作 #可愛い,https://www.tiktok.com/@choa_cosme/video/7582501237548010772?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026-01-22 09:09:47,30.0,18900.0,391.0,7.0,6.0,78.0,0.02068783069,0.0003703703704,0.0003174603175,0.004126984127,10.4,0.3466666667,71.0,38.0,30.0,20.32,27.0,0.001428571429,62.0
2025-12-16 00:00:00,怪獣ちゃん,通常,TikTok,Hina,ロフト限定でバニラコがとんでもないセット出してるの知ってた？！！ ファンデはずっと愛用してたけど、このセットについてるグリッターを初めて使ってみたら、可愛すぎてたまげた😵‍💫💖 プランパーも最初は少しヒリってするけど本当に唇がプルプルになるよ✨ #バニラコ #ホリデーセット #ファンデ #おすすめ #コスメ怪獣ちゃん,https://www.tiktok.com/@cosme_kaiju/video/7584436502575205652?is_from_webapp=1&sender_device=pc&web_id=7547609595666515474,単品,2026-01-23 09:07:34,17.0,,267.0,9.0,5.0,40.0,,,,,,0,,,,,,,
2025-12-30 00:00:00,kana,通常,IG,Ryusei,part 3 | pov : my japanese sister wants to introduce her favourite snacks but she cant speak english  #jbeauty #japan #sister #japanese #fyp,https://www.instagram.com/reel/DS3oJTWCXmc/?igsh=MXJwdDRzcHRuM2s0dA==,単品,2026-01-07 16:35:12,37.566,17169.0,2303.0,28.0,,,0.1341371076,0.001630846293,0,0,,0,,,,,,0,
2025-12-27 00:00:00,突撃ちゃん,通常,YT,Riho,唇ガサガサ民の救世主！Lakaの脱皮リップマスクで唇に革命起きた #コスメ #美容 #スキンケア #リップ #購入品紹介,https://youtube.com/shorts/M8NDizIUZAs?si=E5UkQGEKik75AFms,単品,2026-01-22 09:14:27,20.0,18490.0,249.0,1.0,,,,,,,,,,,,,,,
2025-12-08 00:00:00,成分オタクちゃん,通常,YT,Riho,【保存必須】髪がサラサラになる最高ヘアミルクはこれです #コスメ #美容 #ヘアケア #購入品紹介 #おすすめ,https://youtube.com/shorts/ItRgu3aX3V8?si=S8ndqUf2EjYgYIEJ,単品,エラー,30.0,16506.0,172.0,0.0,,,0.01042045317,0,0,0,10.4,0.3466666667,71.0,38.0,30.0,20.32,27.0,0.001635768811,62.0
2025-12-09 00:00:00,Maya grant,通常,TikTok,Riho,Japanese trending lip picks!! And the 3rd one has my whole heart 💗 #jbeauty #japaneselipbalm #kbeauty #japanesemakeup #koreamakeup,https://www.tiktok.com/@mayas_beautytalk/video/7581422210779254046?is_from_webapp=1&sender_device=pc&web_id=7547566685814588946,単品,2026-01-22 09:10:53,21.0,20500.0,541.0,4.0,26.0,266.0,0.0263902439,0.0001951219512,0.001268292683,0.01297560976,7.1,0.3380952381,82.0,44.0,31.0,11.0,4.0,0.0001951219512,87.0
