投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均視聴時間,視聴維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規フォロー,フォロー率,おすすめ率
2025-06-01 00:00:00,成分オタクちゃん,通常,,,Anua洗顔,https://www.tiktok.com/@seibun_otakuchan/video/7510894433714310417?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,22.0,263200.0,3782.0,35.0,51.0,1148.0,0.01436930091,0.0001329787234,0.000193768997,0.004361702128,7.5,0.3409090909,0.77,0.44,0.34,0.12,49.0,,0.96
2025-06-01 00:00:00,突撃ちゃん,PR,,,SKIN1004日焼け止め,https://www.tiktok.com/@totsugeki_cosme/video/7510904364421090581?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,21.0,6798.0,93.0,21.0,7.0,46.0,0.01368049426,0.003089143866,0.001029714622,0.006766696087,4.4,0.2095238095,0.57,0.25,0.16,0.0779,2.0,,0.395
2025-06-02 00:00:00,成分オタクちゃん,通常,,,無印3選,https://www.tiktok.com/@seibun_otakuchan/video/7511262316411817236?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,まとめ,,37.0,35600.0,407.0,24.0,11.0,129.0,0.01143258427,0.0006741573034,0.000308988764,0.003623595506,9.8,0.2648648649,0.75,0.38,0.28,0.11,5.0,,0.958
2025-06-02 00:00:00,肌コミちゃん,PR,,,サプリ,https://www.tiktok.com/@bihadanaritaina/video/7511274092784274695?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,21.0,1891.0,52.0,21.0,0.0,24.0,0.02749867795,0.01110523533,0,0.01269169751,4.6,0.219047619,0.64,0.28,0.17,0.0749,1.0,,0.583
2025-06-02 00:00:00,コスメ怪獣ちゃん,通常,,,ネーミング新作,https://www.tiktok.com/@cosme_kaiju/video/7511275941507697928?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,単品,,13.0,7969.0,105.0,12.0,2.0,37.0,0.01317605722,0.001505835111,0.0002509725185,0.004642991592,4.9,0.3769230769,0.76,0.37,0.23,0.1341,1.0,,0.635
2025-06-03 00:00:00,韓国オンニ,通常,,,塗るニキビパッチ,https://www.tiktok.com/@choa_cosme/video/7511650292060916999?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,単品,,23.0,14900.0,325.0,16.0,11.0,159.0,0.02181208054,0.001073825503,0.0007382550336,0.01067114094,5.5,0.2391304348,0.74,0.31,0.23,0.0664,0.0,,0.881
2025-06-03 00:00:00,ももそら,通常,,,プチプラ日焼け止め,https://www.tiktok.com/@cosme_daisuki.kaigi/video/7511649187411397896?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,まとめ,,45.0,177500.0,3274.0,34.0,22.0,887.0,0.01844507042,0.0001915492958,0.000123943662,0.004997183099,8.8,0.1955555556,0.66,0.35,0.27,0.1107,53.0,,0.792
2025-06-04 00:00:00,韓国オンニ,PR,,,SKIN1004,https://www.tiktok.com/@choa_cosme/video/7512030677123058952?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,まとめ,,35.0,3943.0,109.0,14.0,1.0,37.0,0.02764392594,0.003550595993,0.0002536139995,0.009383717981,6.4,0.1828571429,0.64,0.3,0.19,0.0726,1.0,,0.73
2025-06-04 00:00:00,コスメ怪獣ちゃん,通常,,,バイサンロクゴ,https://www.tiktok.com/@cosme_kaiju/video/7512031037858319623?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,単品,,25.0,26100.0,416.0,19.0,13.0,106.0,0.01593869732,0.0007279693487,0.0004980842912,0.004061302682,7.7,0.308,0.82,0.48,0.32,0.1263,3.0,,0.863
2025-06-04 00:00:00,ももそら,通常,,,アヌアアゼライン酸トナー,https://www.tiktok.com/@cosme_daisuki.kaigi/video/7512083264056593672?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,単品,,53.0,38400.0,650.0,21.0,4.0,180.0,0.01692708333,0.000546875,0.0001041666667,0.0046875,8.2,0.1547169811,0.67,0.39,0.25,0.0924,14.0,,0.927
2025-06-04 00:00:00,成分オタクちゃん,通常,,,Anuaアゼライン酸,https://www.tiktok.com/@seibun_otakuchan/video/7512107922994892052?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,10.0,13300.0,99.0,21.0,0.0,21.0,0.007443609023,0.001578947368,0,0.001578947368,3.5,0.35,0.69,0.34,0.17,0.0881,1.0,,81.0
2025-06-04 00:00:00,肌コミちゃん,通常,,,マジックオイル,https://www.tiktok.com/@bihadanaritaina/video/7512039363404942612?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,17.0,93600.0,903.0,43.0,54.0,326.0,0.009647435897,0.0004594017094,0.0005769230769,0.003482905983,4.8,0.2823529412,0.69,0.3,0.21,0.13,1.0,,0.54
2025-06-04 00:00:00,コスメ俱楽部,通常,,,ラネージュチューブ,https://www.tiktok.com/@cosme_katari.club/video/7512031660494392594?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,単品,,15.0,7226.0,63.0,12.0,2.0,14.0,0.008718516468,0.001660669803,0.0002767783006,0.001937448104,,0,,,,,,,
2025-06-05 00:00:00,コスメ俱楽部,通常,,,アヌアアゼライン化粧水,https://www.tiktok.com/@cosme_katari.club/video/7512401730848525586?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,単品,,25.0,78900.0,1098.0,27.0,7.0,125.0,0.01391634981,0.0003422053232,8.871989861e-05,0.001584283904,,0,,,,,,,
2025-06-03 00:00:00,ビビちゃん,PR,,,セクトンソウル,https://www.tiktok.com/@bibichan_cosme/video/7511656082310319367?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,まとめ,,36.0,12900.0,60.0,17.0,1.0,22.0,0.004651162791,0.001317829457,7.751937984e-05,0.001705426357,4.8,0.1333333333,0.73,0.34,0.14,0.0256,1.0,,0.544
2025-06-04 00:00:00,ビビちゃん,通常,,,ナンバーズインセット,https://www.tiktok.com/@bibichan_cosme/video/7512043567834090760?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,単品,,12.0,133500.0,1614.0,40.0,55.0,235.0,0.01208988764,0.0002996254682,0.0004119850187,0.001760299625,7.5,0.625,0.79,0.52,0.4,0.2762,20.0,,0.931
2025-06-05 00:00:00,ビビちゃん,通常,,,短尺日焼け止め,https://www.tiktok.com/@bibichan_cosme/video/7512396720102182151?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,単品,,10.0,130800.0,2029.0,46.0,26.0,417.0,0.01551223242,0.0003516819572,0.0001987767584,0.003188073394,7.0,0.7,0.78,0.55,0.44,0.331,17.0,,0.971
2025-06-01 00:00:00,モテコスメちゃん,通常,,,トュークールペンシル,https://www.tiktok.com/@mote_cosme/video/7510918508419517704?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,単品,,18.0,174200.0,3035.0,33.0,45.0,1045.0,0.01742250287,0.0001894374282,0.0002583237658,0.005998851894,6.0,0.3333333333,0.74,0.37,0.28,0.1181,20.0,,0.677
2025-06-03 00:00:00,モテコスメちゃん,通常,,,shop用テスト投稿,https://www.tiktok.com/@mote_cosme/video/7511666942315384082?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,単品,,7.0,4913.0,120.0,20.0,3.0,22.0,0.02442499491,0.004070832485,0.0006106248728,0.004477915734,3.3,0.4714285714,0.69,0.27,0.14,0.1332,1.0,,0.507
