投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均視聴時間,視聴維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規フォロー,フォロー率,おすすめ率
2024-11-01 00:00:00,韓国オンニ,通常,,,プラザ6選,https://www.tiktok.com/@choa_cosme/video/7432230256804728072?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,長尺,,68.45,227977.0,5311.0,13.0,67.0,1782.0,0.02329620971,5.702329621e-05,0.0002938892959,0.007816577988,17.5,0.2556610665,81.0,56.0,43.0,10.34,200.0,,98.0
2024-11-01 00:00:00,コスメ怪獣ちゃん,通常,,,キャンメイク隠れ名品3選,https://www.tiktok.com/@otoroom01/video/7432250477422660882?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,32.81,31160.0,853.0,12.0,8.0,253.0,0.02737483954,0.0003851091142,0.0002567394095,0.008119383825,10.9,0.3322157879,79.0,52.0,40.0,15.75,28.0,,88.0
2024-11-01 00:00:00,ビビちゃん,通常,,,ファンデ,https://www.tiktok.com/@bibichan_cosme/video/7432253249366936840?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,44.05,42452.0,1294.0,6.0,10.0,546.0,0.03048148497,0.0001413360972,0.0002355601621,0.01286158485,10.9,0.247446084,75.0,43.0,34.0,10.57,11.0,,81.0
2024-11-02 00:00:00,ビビちゃん,通常,,,デパコスギフト,https://www.tiktok.com/@bibichan_cosme/video/7432638011134823688?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,34.34,100826.0,2857.0,5.0,15.0,811.0,0.02833594509,4.959038343e-05,0.0001487711503,0.008043560193,10.0,0.2912055911,76.0,45.0,36.0,14.71,31.0,,94.0
2024-11-01 00:00:00,モテコスメちゃん,PR,,,【PR】サマーズイブ,https://www.tiktok.com/@mote_cosme/video/7432239349657275666?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,55.24,2214.0,90.0,3.0,2.0,15.0,0.0406504065,0.00135501355,0.0009033423668,0.006775067751,6.0,0.1086169442,65.0,29.0,16.0,2.43,0.0,,52.0
2024-11-02 00:00:00,突撃ちゃん,通常,,,乾燥しないファンデ,https://www.tiktok.com/@totsugeki_cosme/video/7432642864494021905?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,27.54,4558.0,70.0,2.0,1.0,22.0,0.01535761299,0.0004387889425,0.0002193944713,0.004826678368,8.0,0.290486565,77.0,38.0,27.0,14.21,3.0,,79.0
2024-11-01 00:00:00,肌コミちゃん,PR,,,【PR】サーマーズイブ,https://www.tiktok.com/@bihadanaritaina/video/7432231264192580882?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,52.34,1177.0,30.0,1.0,0.0,6.0,0.02548853016,0.000849617672,0,0.005097706032,5.8,0.1108139091,75.0,28.0,16.0,2.65,1.0,,66.0
2024-11-02 00:00:00,肌コミちゃん,PR,,,【PR】ダルシム,https://www.tiktok.com/@bihadanaritaina/video/7432617760997362952?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,32.37,1189.0,24.0,1.0,0.0,1.0,0.02018502944,0.0008410428932,0,0.0008410428932,4.5,0.1390176089,63.0,23.0,13.0,3.06,0.0,,60.0
2024-11-03 00:00:00,肌コミちゃん,通常,,,ニベア洗顔,https://www.tiktok.com/@bihadanaritaina/video/7432974251986062599?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,29.44,5680.0,112.0,0.0,2.0,35.0,0.01971830986,0,0.0003521126761,0.006161971831,6.0,0.2038043478,76.0,35.0,22.0,5.92,1.0,,78.0
2024-11-04 00:00:00,コスメ怪獣ちゃん,通常,,,ディオール比較,https://www.tiktok.com/@otoroom01/video/7433345709606178066?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,14.51,52685.0,612.0,15.0,8.0,169.0,0.01161620955,0.0002847110183,0.0001518458764,0.00320774414,6.5,0.4479669194,78.0,46.0,36.0,18.27,9.0,,91.0
