投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均視聴時間,視聴維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規フォロー,フォロー率,おすすめ率
2025-07-01 00:00:00,肌コミちゃん,通常,,,毛穴撫子ピーリング洗顔,https://www.tiktok.com/@bihadanaritaina/video/7522053274988498197?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,19.0,35400.0,452.0,21.0,16.0,245.0,0.01276836158,0.000593220339,0.0004519774011,0.006920903955,6.3,0.3315789474,0.8,0.38,0.26,0.129,7.0,,0.76
2025-07-01 00:00:00,成分オタクちゃん,通常,,,コスデコ美容液,https://www.tiktok.com/@seibun_otakuchan/video/7522074281229012245?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,38.0,8237.0,52.0,13.0,0.0,16.0,0.006312978026,0.001578244506,0,0.001942454777,7.4,0.1947368421,69.0,0.32,0.24,0.067,1.0,,0.887
2025-07-01 00:00:00,突撃ちゃん,通常,,,Diorリップ,https://www.tiktok.com/@totsugeki_cosme/video/7522090521762811144?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,13.0,3315.0,62.0,14.0,0.0,26.0,0.01870286576,0.004223227753,0,0.007843137255,4.8,0.3692307692,0.71,0.36,0.26,0.18,0.0,,0.539
2025-07-01 00:00:00,韓国オンニ,PR,,,skim,https://www.tiktok.com/@choa_cosme/video/7522058997810154770?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,単品,,36.0,32200.0,165.0,24.0,6.0,72.0,0.005124223602,0.0007453416149,0.0001863354037,0.002236024845,5.2,0.1444444444,0.73,0.25,0.16,0.0381,4.0,,0.943
2025-07-01 00:00:00,コスメ怪獣ちゃん,通常,,,キャンメイク15番,https://www.tiktok.com/@cosme_kaiju/video/7522056433035169032?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,単品,,24.0,356700.0,8123.0,26.0,64.0,2956.0,0.02277263807,7.289038408e-05,0.0001794224839,0.008287075974,8.7,0.3625,0.77,0.41,0.3,0.1278,64.0,,0.826
2025-07-01 00:00:00,ビビちゃん,PR,,,はとむぎ化粧水,https://www.tiktok.com/@bibichan_cosme/video/7522036532681755911?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,単品,,38.0,1100000.0,1600.0,25.0,67.0,181.0,0.001454545455,2.272727273e-05,6.090909091e-05,0.0001645454545,8.6,0.2263157895,0.84,0.45,0.33,0.0272,5.0,,0.972
2025-07-01 00:00:00,コスメ俱楽部,通常,,,夏ファンデ,https://www.tiktok.com/@cosme_katari.club/video/7522048727092186376?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,まとめ,,63.0,46400.0,719.0,19.0,5.0,203.0,0.01549568966,0.0004094827586,0.0001077586207,0.004375,,0,,,,,,,
2025-07-01 00:00:00,モテコスメちゃん,通常,,,美白ボディクリーム,https://www.tiktok.com/@mote_cosme/video/7522045790265691400?is_from_webapp=1&sender_device=pc&web_id=7496047921080141330,単品,,12.0,112700.0,3272.0,36.0,180.0,1835.0,0.02903283052,0.0003194321207,0.001597160603,0.01628216504,,0,,,,,,,
2025-07-02 00:00:00,肌コミちゃん,通常,,,ちふれクリーム,https://www.tiktok.com/@bihadanaritaina/video/7522431542052900116?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,21.0,177700.0,2787.0,23.0,103.0,1230.0,0.01568373663,0.0001294316263,0.0005796285875,0.006921778278,10.7,0.5095238095,0.85,0.48,0.39,0.2147,81.0,,0.95
2025-07-02 00:00:00,成分オタクちゃん,通常,,,by365日焼け止め,https://www.tiktok.com/@seibun_otakuchan/video/7522443606179826960?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,27.0,208400.0,3903.0,41.0,83.0,1804.0,0.01872840691,0.0001967370441,0.0003982725528,0.008656429942,7.9,0.2925925926,0.8,0.41,0.29,0.122,37.0,,0.961
2025-07-02 00:00:00,突撃ちゃん,通常,,,フランフランハンディファン,https://www.tiktok.com/@totsugeki_cosme/video/7522420635440647444?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,単品,,11.0,437100.0,6479.0,98.0,88.0,547.0,0.01482269504,0.0002242049874,0.0002013269275,0.001251429879,6.7,0.6090909091,0.75,0.52,0.39,0.2978,32.0,,0.893
