投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均視聴時間,視聴維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規フォロー,フォロー率,おすすめ率
2024-10-01 00:00:00,韓国オンニ,通常,,,ウィンターパック,https://vt.tiktok.com/ZS2tLuRT4/,短尺,,34.41,38600.0,458.0,11.0,0.0,82.0,0.01186528497,0.0002849740933,0,0.002124352332,11.2,0.3254867771,85.0,49.0,39.0,11.54,8.0,,95.0
2024-10-01 00:00:00,モテコスメちゃん,通常,,,セザンヌ隠れ名品,https://www.tiktok.com/@mote_cosme/video/7420742416321236232?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,33.11,53698.0,1118.0,10.0,15.0,315.0,0.02082014228,0.0001862266751,0.0002793400127,0.005866140266,12.7,0.3835699185,83.0,55.0,44.0,19.37,31.0,,96.0
2024-10-01 00:00:00,肌コミちゃん,通常,,,マツキヨオールインワン,https://www.tiktok.com/@bihadanaritaina/video/7420746398158687506?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,25.61,38541.0,415.0,9.0,31.0,202.0,0.01076775382,0.0002335175527,0.0008043382372,0.005241171739,7.5,0.2928543538,84.0,45.0,34.0,8.78,12.0,,96.0
2024-10-01 00:00:00,コスメ怪獣ちゃん,通常,,,グリッターまとめ,https://www.tiktok.com/@otoroom01/video/7420748894029597970?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,37.99,1788.0,57.0,2.0,0.0,8.0,0.03187919463,0.001118568233,0,0.004474272931,7.0,0.1842590155,70.0,31.0,22.0,8.51,2.0,,64.0
2024-10-02 00:00:00,成分オタクちゃん,通常,,,マツキヨ美白ボディミルク,https://www.tiktok.com/@seibun_otakuchan/video/7421110354626825493?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,24.45,15545.0,250.0,8.0,10.0,134.0,0.01608234159,0.0005146349308,0.0006432936636,0.008620135092,6.7,0.2740286299,79.0,35.0,24.0,9.88,12.0,,91.0
2024-10-02 00:00:00,モテコスメちゃん,通常,,,＜改良＞美白まとめ,https://www.tiktok.com/@mote_cosme/video/7421107943648562440?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,35.39,4839.0,214.0,10.0,2.0,56.0,0.04422401323,0.002066542674,0.0004133085348,0.01157263897,9.4,0.2656117547,78.0,45.0,32.0,9.29,2.0,,74.0
2024-10-09 00:00:00,モテコスメちゃん,通常,,,コンシーラー比較,https://www.tiktok.com/@mote_cosme/video/7423708013229296914?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,29.14,16616.0,786.0,25.0,3.0,134.0,0.04730380356,0.001504573905,0.0001805488686,0.008064516129,12.2,0.2442,79.0,52.0,43.0,24.42,4.0,,85.0
2024-10-02 00:00:00,コスメ婆さんズ,通常,,,【①単品】バニラコ（1つだけ）,https://vt.tiktok.com/ZS2tTwVqw/,短尺,,53.8,1020.0,21.0,9.0,4.0,7.0,0.02058823529,0.008823529412,0.003921568627,0.006862745098,6.3,0.1171003717,67.0,30.0,22.0,3.88,2.0,,75.0
2024-10-04 00:00:00,韓国オンニ,通常,,,ダイソーコスメ,https://www.tiktok.com/@choa_cosme/video/7421865308526267666?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,12.65,9905.0,127.0,6.0,1.0,24.0,0.01282180717,0.0006057546694,0.0001009591116,0.002423018677,5.5,0.4347826087,68.0,36.0,28.0,21.05,1.0,,73.0
2024-10-04 00:00:00,ビビちゃん,通常,,,無印美容液,https://www.tiktok.com/@bibichan_cosme/video/7421875487292558599?is_from_webapp=1&sender_device=pc&web_id=7409943419302872596,短尺,,29.6,4502.0,104.0,1.0,2.0,23.0,0.02310084407,0.0002221235007,0.0004442470013,0.005108840515,4.9,0.1655405405,74.0,27.0,18.0,4.96,0.0,,51.0
